"Num_Acc","an","mois","jour","hrmn","lum","agg","int","atm","col","com","adr","gps","lat","long","dep","Jour_semaine","temper","humid","precipit","h_neige"
2.01e+11,5,5,7,1845,1,2,1,1,1,248,"36, Rue de la Gare","M",4805300,"169900.0",450,"Samedi",284.6,83.75,0.025,0
2.01e+11,5,5,23,830,1,1,1,1,1,316,"","M",4796200,"238700.0",450,"Lundi",286.1625,73.125,0.1,0
2.01e+11,5,5,21,1430,1,2,1,1,6,89,"RUE DE LA SAUGE","M",4790400,"202500.0",450,"Samedi",288.0375,84.375,0,0
2.01e+11,5,5,7,1345,1,1,1,1,1,204,"","M",0,"0.0",450,"Samedi",284.6,83.75,0.025,0
2.01e+11,5,5,16,2015,1,2,1,1,6,175,"199 route de ligny","M",0,"0.0",450,"Lundi",285.3125,90.375,0.325,0
2.01e+11,5,5,29,1730,1,1,1,1,6,200,"","M",0,"0.0",450,"Dimanche",293.5875,73.75,0,0
2.01e+11,5,5,7,1515,1,1,1,1,1,324,"","M",0,"0.0",450,"Samedi",284.6,83.75,0.025,0
2.01e+11,5,5,12,615,2,1,1,1,7,193,"","M",4779000,"200000.0",450,"Jeudi",285.875,67.625,0.5,0
2.01e+11,5,5,22,515,3,1,1,1,1,272,"","M",0,"0.0",450,"Dimanche",287.2875,74.5,0,0
2.01e+11,5,5,30,15,5,2,6,1,1,324,"CD 11","M",0,"0.0",450,"Lundi",288.75,74.5,0.225,0
2.01e+11,5,5,19,1830,1,1,1,1,1,20,"","M",0,"0.0",450,"Jeudi",286.65,72.375,0,0
2.01e+11,5,5,22,215,5,2,1,1,6,28,"60 QUAI DE L ABBAYE","M",4778000,"163400.0",450,"Dimanche",287.2875,74.5,0,0
2.01e+11,5,5,28,1200,1,1,1,1,1,80,"","M",4823800,"207600.0",450,"Samedi",294.275,67.625,0,0
2.01e+11,5,5,12,1600,1,2,1,1,1,155,"quai lestrade","M",0,"0.0",450,"Jeudi",285.875,67.625,0.5,0
2.01e+11,5,5,17,1730,1,2,1,1,6,155,"Rue Anne de Beaujeu","M",4769100,"262900.0",450,"Mardi",284.3625,79.25,0,0
2.01e+11,5,5,25,1230,1,1,1,1,3,40,"","M",0,"0.0",450,"Mercredi",291.5625,67,0,0
2.01e+11,5,5,4,800,1,1,1,1,6,164,"","M",4779200,"228700.0",450,"Mercredi",285.8875,80.625,0.375,0
2.01e+11,5,5,9,1845,1,2,1,1,3,270,"rue Orléannaise","M",4781400,"230800.0",450,"Lundi",283.7625,62.625,0,0
2.01e+11,5,5,25,1415,1,2,1,1,3,315,"Faubourg St Germain","M",4777000,"237000.0",450,"Mercredi",291.5625,67,0,0
2.01e+11,5,5,8,1415,1,1,1,1,1,306,"","M",4802200,"287600.0",450,"Dimanche",283.9875,65.25,0,0
2.01e+11,5,5,13,1930,1,2,9,1,1,129,"pont rivière de l'Ouanne","M",NA,"",450,"Vendredi",288.15,89.875,2.675,0
2.01e+11,5,5,30,1330,1,1,1,1,1,83,"","M",4789300,"294500.0",450,"Lundi",288.75,74.5,0.225,0
2.01e+11,5,5,19,800,1,1,1,1,3,187,"","M",0,"0.0",450,"Jeudi",286.65,72.375,0,0
2.01e+11,5,5,27,2100,1,1,1,1,5,229,"","M",4787000,"273900.0",450,"Vendredi",297.15,63,0,0
2.01e+11,5,5,31,1115,1,1,1,1,3,192,"","M",4825000,"233800.0",450,"Mardi",288.35,65.625,0,0
2.01e+11,5,5,15,1615,1,1,1,1,6,348,"","M",4816600,"233700.0",450,"Dimanche",286.2375,83.25,0.875,0
2.01e+11,5,5,21,1615,1,2,1,1,1,253,"Rue Duhamel Du Monceau","M",0,"0.0",450,"Samedi",288.0375,84.375,0,0
2.01e+11,5,5,21,1515,1,2,1,1,2,252,"avenue du 8 Mai","M",4818000,"225000.0",450,"Samedi",288.0375,84.375,0,0
2.01e+11,5,5,23,1930,1,1,1,1,6,252,"","M",4820000,"227000.0",450,"Lundi",286.1625,73.125,0.1,0
2.01e+11,5,5,29,1130,1,1,1,1,6,12,"","M",4828100,"224300.0",450,"Dimanche",293.5875,73.75,0,0
2.01e+11,5,5,7,230,5,1,1,1,7,54,"","M",4823500,"243500.0",450,"Samedi",284.6,83.75,0.025,0
2.01e+11,5,5,9,930,4,2,1,1,6,233,"RUE DE LA PORTE D ONDREV","M",0,"0.0",450,"Lundi",283.7625,62.625,0,0
2.01e+11,5,5,27,1915,1,1,1,1,7,215,"","M",0,"0.0",450,"Vendredi",297.15,63,0,0
2.01e+11,5,5,16,1400,1,1,1,1,7,146,"","M",0,"0.0",450,"Lundi",285.3125,90.375,0.325,0
2.01e+11,5,5,15,1400,1,1,1,1,6,104,"","M",0,"0.0",450,"Dimanche",286.2375,83.25,0.875,0
2.01e+11,5,2,19,2010,5,2,2,1,3,234,"34, NOTRE DAME DE RECOUV","",NA,"",450,"Samedi",275.4125,88.875,0.375,0
2.01e+11,5,3,4,1920,5,2,1,4,6,234,"03, BELMONDO (RUE PAUL)","",NA,"",450,"Vendredi",272.1625,88.75,0.675,0.07
2.01e+11,5,3,4,1325,1,1,1,4,6,234,"01, MENDES FRANCE (AVENU","",NA,"",450,"Vendredi",272.1625,88.75,0.675,0.07
2.01e+11,5,3,6,355,5,2,1,1,6,234,"01, JOUSSELIN (RUE)","",NA,"",450,"Dimanche",272.6875,79.75,0,0.025
2.01e+11,5,3,12,1350,1,2,1,1,6,234,"27, BELLEBAT (RUE)","",NA,"",450,"Samedi",278.525,78.625,0.025,0
2.01e+11,5,3,11,840,1,2,2,1,3,234,"123, OLIVET (ROUTE D'OLI","",NA,"",450,"Vendredi",278.3375,72.875,0,0
2.01e+11,5,3,11,1215,1,2,1,1,6,234,"107, BRISE PAIN (RUE BRI","",NA,"",450,"Vendredi",278.3375,72.875,0,0
2.01e+11,5,3,12,1807,2,2,2,1,6,234,"195, AYDES (RUES DES)","",NA,"",450,"Samedi",278.525,78.625,0.025,0
2.01e+11,5,5,1,1152,1,1,1,1,5,4,"RN60","",NA,"",450,"Dimanche",293.8125,64.625,0,0
2.01e+11,5,5,27,1200,1,2,5,1,3,338,"72, COURTIL-CABOT (RUE D","",NA,"",450,"Vendredi",297.15,63,0,0
2.01e+11,5,5,28,1818,1,2,1,1,6,4,"902, VIROY (ROUTE DE)","",NA,"",450,"Samedi",294.275,67.625,0,0
2.01e+11,5,5,31,1215,1,2,1,1,6,4,"1453, BARRES (RUE DES)","",NA,"",450,"Mardi",288.35,65.625,0,0
2.01e+11,5,5,1,540,2,2,1,1,6,298,"350, SAINT MESMIN (ROUTE","",NA,"",450,"Dimanche",293.8125,64.625,0,0
2.01e+11,5,5,3,1045,1,2,1,1,6,234,"70, CARMES (RUE DES","",NA,"",450,"Mardi",288.875,77.375,0.775,0
2.01e+11,5,5,2,820,1,2,1,1,3,234,"SECRETAIN (AVENUE ROGER)","",NA,"",450,"Lundi",292.225,68.375,0,0
2.01e+11,5,5,8,1340,1,2,1,1,3,234,"PRESIDENT KENNEDY (AVENU","",NA,"",450,"Dimanche",283.9875,65.25,0,0
2.01e+11,5,5,4,1355,1,2,1,1,6,234,"10, GENERAL DE GAULLE (P","",NA,"",450,"Mercredi",285.8875,80.625,0.375,0
2.01e+11,5,5,9,1120,1,2,1,1,3,302,"ORMETEAU (RUE DE L')","",NA,"",450,"Lundi",283.7625,62.625,0,0
2.01e+11,5,5,9,830,1,2,1,1,3,234,"THINAT (PONT RENE)","",NA,"",450,"Lundi",283.7625,62.625,0,0
2.01e+11,5,5,10,940,1,2,4,1,3,234,"SANSONNIERES (RUE DES)","",NA,"",450,"Mardi",284.6375,53.125,0,0
2.01e+11,5,5,9,1330,1,2,2,1,3,234,"CHATEAUDUN (BOULEVARD DE","",NA,"",450,"Lundi",283.7625,62.625,0,0
2.01e+11,5,5,11,1520,1,2,1,1,6,169,"10, GRENAUDIERE (AVENUE","",NA,"",450,"Mercredi",284.9,54.375,0,0
2.01e+11,5,5,11,2010,1,2,2,1,3,234,"314, BOURGOGNE (RUE DE)","",NA,"",450,"Mercredi",284.9,54.375,0,0
2.01e+11,5,5,12,1825,1,2,1,1,6,234,"21, ROCHEPLATTE (BOULEVA","",NA,"",450,"Jeudi",285.875,67.625,0.5,0
2.01e+11,5,5,12,1615,1,2,6,1,3,302,"ROUTE NATIONALE 20","",NA,"",450,"Jeudi",285.875,67.625,0.5,0
2.01e+11,5,5,21,500,3,1,1,1,6,302,"A 701 (BRETELLE ACCES)","",NA,"",450,"Samedi",288.0375,84.375,0,0
2.01e+11,5,5,15,1205,1,2,3,1,2,234,"COUPERIN (RUE FRANCOIS )","",NA,"",450,"Dimanche",286.2375,83.25,0.875,0
2.01e+11,5,5,16,2020,1,2,1,1,6,234,"13, MONTESQUIEU (AVENUE)","",NA,"",450,"Lundi",285.3125,90.375,0.325,0
2.01e+11,5,5,18,2135,2,2,1,1,3,234,"49, OLIVET (ROUTE D'OLIV","",NA,"",450,"Mercredi",283.675,66.875,0,0
2.01e+11,5,5,19,800,1,1,1,1,3,302,"A 701 (BRETELLE ACCES)","",NA,"",450,"Jeudi",286.65,72.375,0,0
2.01e+11,5,5,19,145,3,1,1,1,6,302,"A 701 (BRETELLE ACCES)","",NA,"",450,"Jeudi",286.65,72.375,0,0
2.01e+11,5,5,20,1220,1,2,1,1,6,234,"7, OLIVET (ROUTE D'OLIVE","",NA,"",450,"Vendredi",291,68,0,0
2.01e+11,5,5,22,1905,1,2,1,1,2,169,"57, CHATEAU (RUE DU CHAT","",NA,"",450,"Dimanche",287.2875,74.5,0,0
2.01e+11,5,5,23,1719,1,2,1,1,6,234,"43, BELNEUF (RUE DU)","",NA,"",450,"Lundi",286.1625,73.125,0.1,0
2.01e+11,5,5,23,1055,1,2,1,1,6,234,"42, FAUBOURG BANNIER (RU","",NA,"",450,"Lundi",286.1625,73.125,0.1,0
2.01e+11,5,5,26,1130,1,2,1,1,6,302,"275, CHARTRES (ANCIENNE","",NA,"",450,"Jeudi",295.025,64.125,0,0
2.01e+11,5,5,29,240,5,2,6,1,6,274,"TRAITE DE ROME (AVENUE D","",NA,"",450,"Dimanche",293.5875,73.75,0,0
2.01e+11,5,5,27,1815,1,2,2,1,3,232,"ANGUILLE (RUE DE L')","",NA,"",450,"Vendredi",297.15,63,0,0
2.01e+11,5,6,17,1630,1,2,1,1,3,4,"ANTIBES (AVENUE D')","",NA,"",450,"Vendredi",296.975,61.25,0,0
2.01e+11,5,6,1,2220,5,2,2,1,3,285,"BEAUHAIRE (RUE CHARLES)","",NA,"",450,"Mercredi",289.75,63.625,0,0
2.01e+11,5,6,1,2110,2,2,6,1,3,302,"VALLEE (ROND POINT DE LA","",NA,"",450,"Mercredi",289.75,63.625,0,0
2.01e+11,5,6,1,1952,1,2,1,1,3,302,"ROUTE NATIONALE 20","",NA,"",450,"Mercredi",289.75,63.625,0,0
2.01e+11,5,6,2,1945,1,2,1,1,6,234,"7, ROSERAIES (ALLEE DES)","",NA,"",450,"Jeudi",291.975,63.625,0,0
2.01e+11,5,6,3,1500,1,2,3,1,3,234,"4, HUGO (BOULEVARD VICTO","",NA,"",450,"Vendredi",291.6625,75.75,0.075,0
2.01e+11,5,6,6,1940,1,2,1,1,6,234,"03, SAINTE CROIX (PLACE","",NA,"",450,"Lundi",288.0375,87.5,2.075,0
2.01e+11,5,6,6,1415,1,2,1,1,2,234,"6, VIGNAT (RUE EUGENE)","",NA,"",450,"Lundi",288.0375,87.5,2.075,0
2.01e+11,5,6,8,1910,1,2,2,1,3,147,"COLETTE (RUE )","",NA,"",450,"Mercredi",287.4625,54.625,0,0
2.01e+11,5,6,8,1650,1,2,3,1,3,234,"8, ZAY (AVENUE JEAN ZAY)","",NA,"",450,"Mercredi",287.4625,54.625,0,0
2.01e+11,5,6,9,1215,1,2,1,1,6,75,"47 Bis, BLOIS (ROUTE DE","",NA,"",450,"Jeudi",289.1625,52.25,0,0
2.01e+11,5,6,10,735,1,2,3,1,3,235,"NATIONALE  (RUE)","",NA,"",450,"Vendredi",289.9875,47.125,0,0
2.01e+11,5,6,11,35,5,2,6,1,3,75,"BLOIS (ROUTE DE BLOIS)","",NA,"",450,"Samedi",290.2375,58.5,0,0
2.01e+11,5,6,13,855,1,2,1,1,2,234,"36, PRESIDENT KENNEDY (A","",NA,"",450,"Lundi",291.7625,58.625,0.025,0
2.01e+11,5,6,16,1300,1,2,9,1,6,234,"23, SAINT MARC (RUE )","",NA,"",450,"Jeudi",293.3375,71.5,0.05,0
2.01e+11,5,6,13,2120,1,2,1,1,2,302,"21, ROUTE NATIONALE 20","",NA,"",450,"Lundi",291.7625,58.625,0.025,0
2.01e+11,5,6,16,1735,1,2,1,1,6,234,"ZAY (AVENUE JEAN ZAY)","",NA,"",450,"Jeudi",293.3375,71.5,0.05,0
2.01e+11,5,6,21,1435,1,2,1,1,5,302,"397, CHARTRES (ANCIENNE","",NA,"",450,"Mardi",297.3625,68.5,0,0
2.01e+11,5,6,26,638,1,2,3,1,6,285,"PAVARD (RUE HENRI)","",NA,"",450,"Dimanche",298.325,68.125,0.25,0
2.01e+11,5,6,16,1550,1,2,1,1,2,234,"24, ARC (RUE JEANNE D')","",NA,"",450,"Jeudi",293.3375,71.5,0.05,0
2.01e+11,5,6,17,1700,1,2,1,1,3,234,"16, MONTEES (RUE DES)","",NA,"",450,"Vendredi",296.975,61.25,0,0
2.01e+11,5,6,19,2310,5,2,3,1,6,302,"ROUTE NATIONALE 20","",NA,"",450,"Dimanche",299.7625,53.875,0,0
2.01e+11,5,6,21,2125,1,2,1,1,6,234,"68, MOUILLERE (RUE DE LA","",NA,"",450,"Mardi",297.3625,68.5,0,0
2.01e+11,5,6,22,1850,1,2,4,1,1,232,"ARDON (ROUTE D')","",NA,"",450,"Mercredi",299.125,56.75,0,0
2.01e+11,5,6,22,2015,1,2,1,1,6,234,"FINETTES (VENELLE DES FI","",NA,"",450,"Mercredi",299.125,56.75,0,0
2.01e+11,5,6,22,1600,1,2,1,1,6,234,"17, LIBERATION (AVENUE D","",NA,"",450,"Mercredi",299.125,56.75,0,0
2.01e+11,5,6,22,1825,1,2,6,1,3,169,"VAL D'ORLEANS (RUE DU)","",NA,"",450,"Mercredi",299.125,56.75,0,0
2.01e+11,5,6,23,2300,5,1,1,1,6,285,"VIEUX BOURG (RUE DU VIEU","",NA,"",450,"Jeudi",298.8125,62.375,1.25,0
2.01e+11,5,6,24,1730,1,2,1,1,2,234,"06, BARBOTTE (RUE DE)","",NA,"",450,"Vendredi",297.725,66.5,0,0
2.01e+11,5,6,24,2235,5,2,1,1,3,75,"ORLEANS (ROUTE D'ORLEANS","",NA,"",450,"Vendredi",297.725,66.5,0,0
2.01e+11,5,6,25,1500,1,2,1,1,6,302,", CHEVALLIER (RUE LOUIS)","",NA,"",450,"Samedi",297.625,67.125,0,0
2.01e+11,5,6,25,1530,1,1,1,1,6,234,", CAMUS (PLACE ALBERT)","",NA,"",450,"Samedi",297.625,67.125,0,0
2.01e+11,5,6,25,1228,1,2,2,1,3,147,"23, DESSAUX (RUE ANDRE D","",NA,"",450,"Samedi",297.625,67.125,0,0
2.01e+11,5,6,27,2000,1,2,2,7,3,285,"CROIX BAUDU (RUE)","",NA,"",450,"Lundi",301,62.125,0,0
2.01e+11,5,6,30,620,1,1,1,1,6,274,", SANDILLON  (ROUTE DE)","",NA,"",450,"Jeudi",291.2625,83.125,0.3,0
2.01e+11,5,6,30,1750,1,2,1,2,3,147,"29, DESSAUX (RUE ANDRE D","",NA,"",450,"Jeudi",291.2625,83.125,0.3,0
2.01e+11,5,6,30,1815,1,2,3,8,3,234,"MOULIN (RUE JEAN)","",NA,"",450,"Jeudi",291.2625,83.125,0.3,0
2.01e+11,5,6,29,840,1,2,1,1,3,234,"58, ZOLA (EMILE)","",NA,"",450,"Mercredi",294.425,75.5,0.1,0
2.01e+11,5,6,18,715,1,1,1,1,1,337,"","M",0,"0.0",450,"Samedi",298.5875,62.375,0,0
2.01e+11,5,6,25,730,1,1,6,1,2,316,"","M",4795400,"237700.0",450,"Samedi",297.625,67.125,0,0
2.01e+11,5,6,17,2130,1,2,1,1,6,197,"rue du chateau d'eau","M",4796800,"202200.0",450,"Vendredi",296.975,61.25,0,0
2.01e+11,5,6,16,545,1,1,1,1,6,146,"","M",4769300,"191700.0",450,"Jeudi",293.3375,71.5,0.05,0
2.01e+11,5,6,19,2300,5,2,1,1,1,273,"rue de la solaie","M",0,"0.0",450,"Dimanche",299.7625,53.875,0,0
2.01e+11,5,6,24,1630,1,1,2,1,5,324,"","M",0,"0.0",450,"Vendredi",297.725,66.5,0,0
2.01e+11,5,6,19,1730,1,1,1,1,7,67,"","M",0,"0.0",450,"Dimanche",299.7625,53.875,0,0
2.01e+11,5,6,28,100,5,2,1,1,2,269,"RN 152","M",4786800,"176500.0",450,"Mardi",299.85,62.625,0,0
2.01e+11,5,6,2,1330,1,1,1,1,3,111,"","M",4808200,"223300.0",450,"Jeudi",291.975,63.625,0,0
2.01e+11,5,6,9,15,3,1,9,1,1,325,"","M",4815800,"190900.0",450,"Jeudi",289.1625,52.25,0,0
2.01e+11,5,6,17,1845,1,1,1,1,3,333,"","M",4795500,"207300.0",450,"Vendredi",296.975,61.25,0,0
2.01e+11,5,6,24,1315,1,1,1,1,2,195,"","M",0,"0.0",450,"Vendredi",297.725,66.5,0,0
2.01e+11,5,6,13,1215,1,1,1,1,2,254,"","M",0,"0.0",450,"Lundi",291.7625,58.625,0.025,0
2.01e+11,5,6,18,800,1,2,1,1,3,155,"Rue de la fabrique","M",0,"0.0",450,"Samedi",298.5875,62.375,0,0
2.01e+11,5,6,8,1600,1,1,1,1,6,53,"","M",0,"0.0",450,"Mercredi",287.4625,54.625,0,0
2.01e+11,5,6,4,1030,1,1,1,1,1,171,"","M",0,"0.0",450,"Samedi",288.4125,70.375,0,0
2.01e+11,5,6,6,1430,1,1,1,8,5,73,"","M",0,"0.0",450,"Lundi",288.0375,87.5,2.075,0
2.01e+11,5,6,14,645,1,1,2,1,3,97,"CARREFOUR VC10 et VC8","M",4800000,"299700.0",450,"Mardi",292.1125,72.25,0.2,0
2.01e+11,5,6,12,700,1,1,1,1,6,212,"","M",4793900,"279800.0",450,"Dimanche",290.25,50.625,0,0
2.01e+11,5,6,26,1715,1,1,1,1,7,145,"","M",0,"0.0",450,"Dimanche",298.325,68.125,0.25,0
2.01e+11,5,6,5,2030,1,1,1,1,7,169,"+700 sens Paris-Province","M",0,"0.0",450,"Dimanche",287.65,71.375,0,0
2.01e+11,5,6,6,1220,1,1,1,2,3,302,"A10 PK 93+600","M",0,"0.0",450,"Lundi",288.0375,87.5,2.075,0
2.01e+11,5,6,26,2315,3,1,1,1,6,204,"","M",4782700,"185900.0",450,"Dimanche",298.325,68.125,0.25,0
2.01e+11,5,6,17,1145,1,1,1,1,5,203,"","M",0,"0.0",450,"Vendredi",296.975,61.25,0,0
2.01e+11,5,6,10,1830,1,1,1,1,6,53,"","M",0,"0.0",450,"Vendredi",289.9875,47.125,0,0
2.01e+11,5,6,17,445,2,1,1,1,7,96,"","M",0,"0.0",450,"Vendredi",296.975,61.25,0,0
2.01e+11,5,6,27,715,1,1,1,1,6,332,"","M",0,"0.0",450,"Lundi",301,62.125,0,0
2.01e+11,5,7,27,1500,1,1,1,1,2,93,"","M",0,"0.0",450,"Mercredi",297.15,66.5,2.375,0
2.01e+11,5,7,1,1500,1,2,1,1,1,182,"Rue Gérard de Fontenay","M",4769900,"177300.0",450,"Vendredi",291.2125,70.5,0.175,0
2.01e+11,5,7,15,1030,1,1,1,1,3,300,"","M",0,"0.0",450,"Vendredi",300.05,50.5,0,0
2.01e+11,5,7,21,745,1,1,1,1,3,123,"","M",0,"0.0",450,"Jeudi",293.1625,65.625,0,0
2.01e+11,5,7,30,1145,1,2,1,1,1,300,"188 route d'Orléans","M",0,"0.0",450,"Samedi",290.675,77.75,0.025,0
2.01e+11,5,7,16,2315,3,1,1,1,2,134,"","M",0,"0.0",450,"Samedi",299.1625,60.75,0,0
2.01e+11,5,7,19,815,2,2,6,1,1,203,"ZI SYNERGIE VAL DE LOIRE","M",0,"0.0",450,"Mardi",292.3625,65.25,0.275,0
2.01e+11,5,7,24,200,3,1,1,1,7,134,"","M",4791600,"161000.0",450,"Dimanche",292.1125,87.75,0.35,0
2.01e+11,5,7,15,645,1,1,1,1,1,325,"","M",4815400,"190800.0",450,"Vendredi",300.05,50.5,0,0
2.01e+11,5,7,8,1845,1,2,1,1,3,155,"Quai Lenoir","M",4768900,"263000.0",450,"Vendredi",288.9,77.625,0,0
2.01e+11,5,7,12,145,5,2,1,1,7,155,"131 route d'Orléans","M",0,"0.0",450,"Mardi",296.4625,59.75,0,0
2.01e+11,5,7,19,900,1,1,1,1,7,108,"","M",0,"0.0",450,"Mardi",292.3625,65.25,0.275,0
2.01e+11,5,7,21,200,5,2,1,1,7,155,"Quai Guerin","M",4769200,"262000.0",450,"Jeudi",293.1625,65.625,0,0
2.01e+11,5,7,28,1600,1,2,1,2,3,271,"07, rue des Martins","M",0,"0.0",450,"Jeudi",294.925,85.25,2.05,0
2.01e+11,5,7,28,1840,1,1,1,2,6,155,"D 122 PK 04","M",0,"0.0",450,"Jeudi",294.925,85.25,2.05,0
2.01e+11,5,7,29,2200,2,2,1,1,3,155,"quai de sully à GIEN","M",4768600,"262800.0",450,"Vendredi",292.375,90.25,0.8,0
2.01e+11,5,7,1,930,1,1,1,1,3,53,"","M",0,"0.0",450,"Vendredi",291.2125,70.5,0.175,0
2.01e+11,5,7,21,1600,1,1,1,1,3,60,"","M",4774700,"273800.0",450,"Jeudi",293.1625,65.625,0,0
2.01e+11,5,7,9,2015,1,1,1,1,6,244,"","M",0,"0.0",450,"Samedi",288.275,87,1.45,0
2.01e+11,5,7,23,2000,2,2,1,1,3,42,"","M",4781800,"240300.0",450,"Samedi",292.425,70.375,0.375,0
2.01e+11,5,7,28,2200,3,1,1,1,6,315,"","M",4778400,"232000.0",450,"Jeudi",294.925,85.25,2.05,0
2.01e+11,5,7,14,2330,3,1,1,1,6,230,"","M",0,"0.0",450,"Jeudi",298.7625,53.5,0,0
2.01e+11,5,7,21,830,1,1,1,1,6,32,"","M",0,"0.0",450,"Jeudi",293.1625,65.625,0,0
2.01e+11,5,7,19,1555,1,1,2,1,2,260,"RN 152 PK 12 +450","M",0,"0.0",450,"Mardi",292.3625,65.25,0.275,0
2.01e+11,5,7,29,1830,1,2,1,1,3,252,"Faubourg d'Orléans","M",0,"0.0",450,"Vendredi",292.375,90.25,0.8,0
2.01e+11,5,7,13,2315,3,1,1,1,6,18,"","M",4812100,"248000.0",450,"Mercredi",297.4,59.375,0,0
2.01e+11,5,7,17,1630,1,1,1,1,1,30,"","M",0,"0.0",450,"Dimanche",298.675,53.25,0,0
2.01e+11,5,7,20,917,1,1,1,1,3,302,"A10 PK 94+600 PAPRO","M",0,"0.0",450,"Mercredi",292.2125,66.75,0,0
2.01e+11,5,7,29,1515,1,1,1,1,7,203,"","M",0,"0.0",450,"Vendredi",292.375,90.25,0.8,0
2.01e+11,5,7,20,1605,1,2,1,1,6,4,"212, PETITS LOUIS (RUE D","",NA,"",450,"Mercredi",292.2125,66.75,0,0
2.01e+11,5,7,2,1450,1,2,1,1,3,232,"1200, BERGERESSE (RUE DE","",NA,"",450,"Samedi",293.4625,75.375,0.025,0
2.01e+11,5,7,4,820,1,1,1,2,2,302,"A 701 (BRETELLE ACCES)","",NA,"",450,"Lundi",291.0625,71.125,2.375,0
2.01e+11,5,7,4,1930,1,2,3,1,3,284,"84 bis, LECLERC (AVENUE","",NA,"",450,"Lundi",291.0625,71.125,2.375,0
2.01e+11,5,7,7,1040,1,2,2,1,3,234,"1, TOURS (RUE DE)","",NA,"",450,"Jeudi",288.3,74.125,0.05,0
2.01e+11,5,7,7,905,1,2,2,1,6,284,"FREDEVILLE (RUE DE)","",NA,"",450,"Jeudi",288.3,74.125,0.05,0
2.01e+11,5,7,18,1050,1,2,1,1,3,147,"BANNIER (RUE DU FAUBOURG","",NA,"",450,"Lundi",294.4875,70,0,0
2.01e+11,5,7,20,1456,1,2,8,1,3,169,"PN 83","",NA,"",450,"Mercredi",292.2125,66.75,0,0
2.01e+11,5,7,21,1300,1,2,3,1,6,234,"12, WICHITA (AVENUE DE)","",NA,"",450,"Jeudi",293.1625,65.625,0,0
2.01e+11,5,7,21,1955,1,2,3,1,6,302,"11, PAUL (RUE MARCEL)","",NA,"",450,"Jeudi",293.1625,65.625,0,0
2.01e+11,5,7,21,1325,1,2,2,1,1,234,"EUROPE (PLACE DE L'EUROP","",NA,"",450,"Jeudi",293.1625,65.625,0,0
2.01e+11,5,7,20,1235,1,2,1,1,3,234,"9, LAVEDAN (RUE HENRI LA","",NA,"",450,"Mercredi",292.2125,66.75,0,0
2.01e+11,5,7,16,1500,1,2,1,1,6,75,"BAS CHAMPS (RUE DES BAS","",NA,"",450,"Samedi",299.1625,60.75,0,0
2.01e+11,5,7,23,2200,5,2,1,2,2,147,"11 OCTOBRE (RUE DU 11 OC","",NA,"",450,"Samedi",292.425,70.375,0.375,0
2.01e+11,5,7,23,50,5,2,2,1,3,147,"R16141, JOIE (RUE DE JOI","",NA,"",450,"Samedi",292.425,70.375,0.375,0
2.01e+11,5,7,22,1140,1,2,2,1,3,234,"PARC FLORAL (AVENUE DU P","",NA,"",450,"Vendredi",293.275,63.25,0,0
2.01e+11,5,7,22,1435,1,2,1,1,6,234,"SECRETAIN (AVENUE ROGER)","",NA,"",450,"Vendredi",293.275,63.25,0,0
2.01e+11,5,7,22,1955,1,2,3,1,3,232,", CHIENS (RUE AUX)","",NA,"",450,"Vendredi",293.275,63.25,0,0
2.01e+11,5,7,26,705,1,2,1,1,6,234,"25, ZAY (AVENUE JEAN ZAY","",NA,"",450,"Mardi",296.0625,59.125,0,0
2.01e+11,5,7,26,1315,1,2,1,1,2,302,"COIN (RUE DE L'ORME AU C","",NA,"",450,"Mardi",296.0625,59.125,0,0
2.01e+11,5,7,28,1450,4,2,1,1,4,234,"7, PARIS (AVENUE DE)","",NA,"",450,"Jeudi",294.925,85.25,2.05,0
2.01e+11,5,7,22,1200,1,2,1,1,6,232,"598, BELOT (RUE MARCEL)","",NA,"",450,"Vendredi",293.275,63.25,0,0
2.01e+11,5,7,20,1640,1,2,1,1,6,169,"195, NATIONALE (ROUTE )","",NA,"",450,"Mercredi",292.2125,66.75,0,0
2.01e+11,5,7,30,1405,1,2,2,1,6,302,"ROUTE NATIONALE 20","",NA,"",450,"Samedi",290.675,77.75,0.025,0
2.01e+11,5,7,30,1015,1,2,3,8,2,234,"14, MADELEINE (QUAI DE L","",NA,"",450,"Samedi",290.675,77.75,0.025,0
2.01e+11,5,8,5,2330,3,1,1,1,7,72,"","M",0,"0.0",450,"Vendredi",293.6125,58.625,0,0
2.01e+11,5,8,27,1130,1,2,1,1,6,194,"1008 avenue de pont aux","M",0,"0.0",450,"Samedi",289.925,67,0,0
2.01e+11,5,8,26,1135,1,1,1,1,7,175,"Lieu dit ""La Rancherie""","M",0,"0.0",450,"Vendredi",289.4625,66.5,0,0
2.01e+11,5,8,27,515,3,1,1,1,7,200,"dit les 4 routes, PK 14","M",0,"0.0",450,"Samedi",289.925,67,0,0
2.01e+11,5,8,24,2245,3,2,1,1,6,300,"RUE DES DEPORTES","M",0,"0.0",450,"Mercredi",290.7625,68.75,0.05,0
2.01e+11,5,8,26,1400,1,2,2,1,6,324,"route de chateauneuf","M",0,"0.0",450,"Vendredi",289.4625,66.5,0,0
2.01e+11,5,8,8,745,1,1,1,1,3,203,"","M",0,"0.0",450,"Lundi",290.25,53,0,0
2.01e+11,5,8,1,2015,1,1,2,1,3,301,"","M",0,"0.0",450,"Lundi",291.625,74.625,0.075,0
