"Num_Acc";"senc";"catv";"occutc";"obs";"obsm";"choc";"manv";"an";"mois";"jour";"hrmn";"Jour_semaine";"lum";"agg";"atm";"adr";"long";"lat";"dep"
200700043209;0;7;0;0;1;2;1;2007;7;23;1010;"Lundi";1;2;1;"40, GAILLARDIN (AVENUE)";"";NA;450
200700043210;0;33;0;0;2;8;1;2007;7;2;715;"Lundi";1;2;1;"ARGONNE (RUE DE L')";"";NA;450
200700043210;0;10;0;0;2;1;1;2007;7;2;715;"Lundi";1;2;1;"ARGONNE (RUE DE L')";"";NA;450
200700043211;0;7;0;0;2;1;1;2007;7;2;850;"Lundi";1;2;1;"289, FAUBOURG BANNIER (R";"";NA;450
200700043211;0;7;0;0;2;9;1;2007;7;2;850;"Lundi";1;2;1;"289, FAUBOURG BANNIER (R";"";NA;450
200700043211;0;7;0;0;2;4;1;2007;7;2;850;"Lundi";1;2;1;"289, FAUBOURG BANNIER (R";"";NA;450
200700043212;0;7;0;0;2;9;19;2007;7;2;1105;"Lundi";1;2;1;"MOULIN (RUE DU)";"";NA;450
200700043212;0;7;0;0;2;1;1;2007;7;2;1105;"Lundi";1;2;1;"MOULIN (RUE DU)";"";NA;450
200700043213;0;7;0;0;2;3;15;2007;7;2;1620;"Lundi";1;2;1;"11, GRENAUDIERE (RUE DE";"";NA;450
200700043213;0;2;0;0;2;1;1;2007;7;2;1620;"Lundi";1;2;1;"11, GRENAUDIERE (RUE DE";"";NA;450
200700043214;0;7;0;0;2;2;12;2007;7;3;2325;"Mardi";5;1;2;"NATIONALE (ROUTE)";"";NA;450
200700043214;0;7;0;15;2;1;1;2007;7;3;2325;"Mardi";5;1;2;"NATIONALE (ROUTE)";"";NA;450
200700043215;0;7;0;0;2;3;15;2007;7;7;2015;"Samedi";1;2;1;"112, DAUPHINE (AVENUE)";"";NA;450
200700043215;0;33;0;0;2;3;1;2007;7;7;2015;"Samedi";1;2;1;"112, DAUPHINE (AVENUE)";"";NA;450
200700043216;0;7;0;0;2;8;15;2007;7;4;1015;"Mercredi";1;2;1;"42, DAUPHINE (AVENUE)";"";NA;450
200700043216;0;31;0;0;2;0;1;2007;7;4;1015;"Mercredi";1;2;1;"42, DAUPHINE (AVENUE)";"";NA;450
200700043217;0;7;0;0;1;4;4;2007;7;4;1055;"Mercredi";1;2;1;"42, DAUPHINE (AVENUE)";"";NA;450
200700043218;0;7;0;0;2;4;1;2007;7;4;845;"Mercredi";1;2;1;"PERRAULT (RUE CHARLES)";"";NA;450
200700043218;0;7;0;0;2;1;1;2007;7;4;845;"Mercredi";1;2;1;"PERRAULT (RUE CHARLES)";"";NA;450
200700043219;0;7;0;0;2;2;15;2007;7;5;1718;"Jeudi";1;2;1;"VIGNAT (RUE EUGENE)";"";NA;450
200700043219;0;7;0;0;2;1;1;2007;7;5;1718;"Jeudi";1;2;1;"VIGNAT (RUE EUGENE)";"";NA;450
200700043220;0;31;0;1;0;1;14;2007;7;8;1750;"Dimanche";1;2;1;"33, ROSETTE (RUE DE)";"";NA;450
200700043221;1;7;0;0;0;0;0;2007;7;10;1020;"Mardi";1;2;2;"111, SOULAS (AVENUE LOUI";"345699.0";4790820;450
200700043221;0;7;0;0;2;4;23;2007;7;10;1020;"Mardi";1;2;2;"111, SOULAS (AVENUE LOUI";"345699.0";4790820;450
200700043222;0;7;0;0;2;1;1;2007;7;12;800;"Jeudi";1;2;1;"QUEBEC (BOULEVARD DE)";"";NA;450
200700043222;0;7;0;0;2;3;1;2007;7;12;800;"Jeudi";1;2;1;"QUEBEC (BOULEVARD DE)";"";NA;450
200700043223;0;7;0;0;0;5;15;2007;7;13;700;"Vendredi";1;2;7;"PASSE DEBOUT (RUE PASSE";"";NA;450
200700043223;0;33;0;0;0;9;1;2007;7;13;700;"Vendredi";1;2;7;"PASSE DEBOUT (RUE PASSE";"";NA;450
200700043224;0;7;0;0;2;3;1;2007;7;14;1145;"Samedi";1;2;1;"BOURGES (RUE DE)";"";NA;450
200700043224;0;1;0;0;2;0;19;2007;7;14;1145;"Samedi";1;2;1;"BOURGES (RUE DE)";"";NA;450
200700043225;0;7;0;0;2;8;13;2007;7;15;2050;"Dimanche";1;2;1;"A 701 (BRETELLE ACCES)";"";NA;450
200700043225;0;7;0;3;2;7;17;2007;7;15;2050;"Dimanche";1;2;1;"A 701 (BRETELLE ACCES)";"";NA;450
200700043226;0;14;0;0;1;7;1;2007;7;16;1140;"Lundi";1;1;1;"5, MAIRIE (RUE DE LA)";"";NA;450
200700043227;0;7;0;3;0;3;14;2007;7;16;1935;"Lundi";1;2;2;"BERTHELOT (RUE MARCELIN";"";NA;450
200700043228;0;7;0;0;0;4;13;2007;7;17;1213;"Mardi";1;2;1;"30, JAURES (BOULEVARD JE";"";NA;450
200700043228;0;33;0;1;2;7;2;2007;7;17;1213;"Mardi";1;2;1;"30, JAURES (BOULEVARD JE";"";NA;450
200700043229;0;15;0;0;2;1;1;2007;7;17;925;"Mardi";1;1;1;"RN 60";"";NA;450
200700043229;0;7;0;0;2;9;23;2007;7;17;925;"Mardi";1;1;1;"RN 60";"";NA;450
200700043229;0;7;0;0;2;9;23;2007;7;17;925;"Mardi";1;1;1;"RN 60";"";NA;450
200700043229;0;10;0;0;2;9;23;2007;7;17;925;"Mardi";1;1;1;"RN 60";"";NA;450
200700043229;0;10;0;0;2;4;23;2007;7;17;925;"Mardi";1;1;1;"RN 60";"";NA;450
200700043230;0;7;0;1;0;2;1;2007;7;18;1215;"Mercredi";1;2;1;"33, CHAMPS DE MARS (AVEN";"";NA;450
200700043230;0;7;0;0;2;3;22;2007;7;18;1215;"Mercredi";1;2;1;"33, CHAMPS DE MARS (AVEN";"";NA;450
200700043231;0;7;0;0;2;2;0;2007;7;18;1710;"Mercredi";1;2;1;"38, OLIVET (ROUTE D'OLIV";"";NA;450
200700043231;0;7;0;0;2;5;0;2007;7;18;1710;"Mercredi";1;2;1;"38, OLIVET (ROUTE D'OLIV";"";NA;450
200700043231;0;10;0;0;2;8;0;2007;7;18;1710;"Mercredi";1;2;1;"38, OLIVET (ROUTE D'OLIV";"";NA;450
200700043231;0;7;0;0;2;4;0;2007;7;18;1710;"Mercredi";1;2;1;"38, OLIVET (ROUTE D'OLIV";"";NA;450
200700043232;0;7;0;0;9;2;12;2007;7;21;1110;"Samedi";1;2;1;"SIMON (RUE JULES MARIE)";"";NA;450
200700043232;0;33;0;0;2;8;1;2007;7;21;1110;"Samedi";1;2;1;"SIMON (RUE JULES MARIE)";"";NA;450
200700043233;0;2;0;0;2;0;1;2007;7;24;805;"Mardi";1;2;1;"16, BELLEBAT (RUE)";"";NA;450
200700043233;0;10;0;0;2;8;9;2007;7;24;805;"Mardi";1;2;1;"16, BELLEBAT (RUE)";"";NA;450
200700043234;0;15;0;0;4;3;0;2007;7;23;1130;"Lundi";1;2;2;"DAUPHINE (AVENUE)";"";NA;450
200700043234;0;40;0;1;2;2;0;2007;7;23;1130;"Lundi";1;2;2;"DAUPHINE (AVENUE)";"";NA;450
200700043235;0;7;0;0;2;1;1;2007;7;23;1015;"Lundi";1;2;2;"PERRAULT (RUE CHARLES PE";"";NA;450
200700043235;0;7;0;0;0;3;1;2007;7;23;1015;"Lundi";1;2;2;"PERRAULT (RUE CHARLES PE";"";NA;450
200700043236;0;7;0;15;0;1;14;2007;7;26;2055;"Jeudi";1;1;1;"RN 60";"";NA;450
200700043237;0;7;0;0;2;3;1;2007;7;26;930;"Jeudi";1;2;1;"SECRETAIN (AVENUE ROGER)";"";NA;450
200700043237;0;7;0;0;2;1;1;2007;7;26;930;"Jeudi";1;2;1;"SECRETAIN (AVENUE ROGER)";"";NA;450
200700043238;0;33;0;14;2;1;15;2007;7;26;1405;"Jeudi";1;2;1;"11, 11 OCTOBRE (RUE DU 1";"";NA;450
200700043238;0;7;0;15;9;5;15;2007;7;26;1405;"Jeudi";1;2;1;"11, 11 OCTOBRE (RUE DU 1";"";NA;450
200700043239;0;7;0;0;2;1;1;2007;7;27;815;"Vendredi";1;2;1;"6, FAUBOURG MADELEINE (R";"";NA;450
200700043239;0;7;0;0;2;9;1;2007;7;27;815;"Vendredi";1;2;1;"6, FAUBOURG MADELEINE (R";"";NA;450
200700043239;0;7;0;0;2;4;23;2007;7;27;815;"Vendredi";1;2;1;"6, FAUBOURG MADELEINE (R";"";NA;450
200700043240;0;2;0;0;2;1;2;2007;7;27;1725;"Vendredi";1;2;1;"FACE 67, BLOIS (ROUTE DE";"";NA;450
200700043240;0;7;0;0;0;4;23;2007;7;27;1725;"Vendredi";1;2;1;"FACE 67, BLOIS (ROUTE DE";"";NA;450
200700048205;0;7;0;0;2;3;17;2007;8;20;1015;"Lundi";1;1;1;"";"0.0";0;450
200700048205;0;14;0;0;2;3;1;2007;8;20;1015;"Lundi";1;1;1;"";"0.0";0;450
200700048206;0;7;0;0;0;0;13;2007;8;22;100;"Mercredi";4;1;2;"";"0.0";0;450
200700048207;0;10;0;0;0;0;11;2007;8;1;1530;"Mercredi";1;1;1;"";"181800.0";4777300;450
200700048207;0;1;0;0;0;0;0;2007;8;1;1530;"Mercredi";1;1;1;"";"181800.0";4777300;450
200700048207;0;1;0;0;0;0;0;2007;8;1;1530;"Mercredi";1;1;1;"";"181800.0";4777300;450
200700048207;0;1;0;0;0;0;0;2007;8;1;1530;"Mercredi";1;1;1;"";"181800.0";4777300;450
200700048208;0;36;0;6;0;2;1;2007;8;4;2200;"Samedi";5;2;1;"Rte de Ménestreau";"195000.0";4771600;450
200700048209;0;10;0;0;0;0;1;2007;8;3;1800;"Vendredi";1;1;1;"";"0.0";0;450
200700048210;0;10;0;13;0;2;1;2007;8;8;615;"Mercredi";2;1;2;"";"0.0";0;450
200700048211;0;7;0;8;0;7;1;2007;8;10;1845;"Vendredi";1;1;1;"";"158800.0";4781300;450
200700048212;0;10;0;0;2;3;13;2007;8;31;1445;"Vendredi";1;1;1;"";"165200.0";4780000;450
200700048212;0;10;0;0;2;3;1;2007;8;31;1445;"Vendredi";1;1;1;"";"165200.0";4780000;450
200700048213;0;7;0;0;0;1;2;2007;8;4;100;"Samedi";5;2;1;"avenue du lion d'Or";"207900.0";4799800;450
200700048213;0;33;0;0;0;4;23;2007;8;4;100;"Samedi";5;2;1;"avenue du lion d'Or";"207900.0";4799800;450
200700048214;0;7;0;0;2;2;5;2007;8;10;1530;"Vendredi";1;1;1;"";"202000.0";4821600;450
200700048214;0;31;0;0;0;1;5;2007;8;10;1530;"Vendredi";1;1;1;"";"202000.0";4821600;450
200700048215;0;7;0;0;2;1;13;2007;8;18;1530;"Samedi";1;2;1;"avenue de Fontainebleau";"209200.0";4800400;450
200700048215;0;7;0;0;2;8;1;2007;8;18;1530;"Samedi";1;2;1;"avenue de Fontainebleau";"209200.0";4800400;450
200700048215;0;7;0;0;2;3;1;2007;8;18;1530;"Samedi";1;2;1;"avenue de Fontainebleau";"209200.0";4800400;450
200700048215;0;7;0;0;2;2;1;2007;8;18;1530;"Samedi";1;2;1;"avenue de Fontainebleau";"209200.0";4800400;450
200700048215;0;10;0;0;0;4;1;2007;8;18;1530;"Samedi";1;2;1;"avenue de Fontainebleau";"209200.0";4800400;450
200700048215;0;7;0;0;2;2;1;2007;8;18;1530;"Samedi";1;2;1;"avenue de Fontainebleau";"209200.0";4800400;450
200700048216;0;7;0;0;2;2;13;2007;8;11;2215;"Samedi";3;1;1;"";"0.0";0;450
200700048216;0;7;0;0;2;2;1;2007;8;11;2215;"Samedi";3;1;1;"";"0.0";0;450
200700048217;0;7;0;1;0;7;15;2007;8;4;1845;"Samedi";1;1;1;"";"276700.0";4760600;450
200700048217;0;7;0;0;2;1;1;2007;8;4;1845;"Samedi";1;1;1;"";"276700.0";4760600;450
200700048217;0;7;0;0;2;1;23;2007;8;4;1845;"Samedi";1;1;1;"";"276700.0";4760600;450
200700048218;0;30;0;0;0;0;1;2007;8;1;1445;"Mercredi";1;2;1;"chemin du hameau";"0.0";0;450
200700048219;0;7;0;0;0;3;13;2007;8;20;1630;"Lundi";1;1;1;"";"230300.0";4773500;450
200700048219;0;7;0;8;0;8;1;2007;8;20;1630;"Lundi";1;1;1;"";"230300.0";4773500;450
200700048220;0;7;0;0;2;3;13;2007;8;5;500;"Dimanche";2;1;1;"";"0.0";0;450
200700048220;0;7;0;0;2;3;1;2007;8;5;500;"Dimanche";2;1;1;"";"0.0";0;450
200700048221;0;7;0;0;0;3;13;2007;8;8;815;"Mercredi";1;1;2;"";"288900.0";4805600;450
200700048221;0;7;0;0;0;3;1;2007;8;8;815;"Mercredi";1;1;2;"";"288900.0";4805600;450
200700048222;0;2;0;0;2;1;13;2007;8;10;1815;"Vendredi";1;2;1;"CD 32 - route de Joigny";"306400.0";4804400;450
200700048222;0;7;0;0;2;1;1;2007;8;10;1815;"Vendredi";1;2;1;"CD 32 - route de Joigny";"306400.0";4804400;450
200700048223;0;33;0;6;0;1;1;2007;8;18;745;"Samedi";1;2;1;"Route de Montargis";"0.0";0;450
200700048224;0;7;0;0;2;1;10;2007;8;10;2145;"Vendredi";5;2;1;"route de Malesherbes";"0.0";0;450
200700048224;0;33;0;0;2;3;21;2007;8;10;2145;"Vendredi";5;2;1;"route de Malesherbes";"0.0";0;450
200700048494;0;7;0;13;0;1;1;2007;8;3;230;"Vendredi";3;1;1;"";"0.0";0;450
200700048495;0;7;0;13;0;1;1;2007;8;13;2030;"Lundi";1;1;1;"";"0.0";0;450
200700049963;0;30;0;0;2;2;1;2007;8;21;840;"Mardi";1;2;1;"72, LA FONTAINE (RUE)";"";NA;450
200700049963;0;10;0;0;2;3;1;2007;8;21;840;"Mardi";1;2;1;"72, LA FONTAINE (RUE)";"";NA;450
200700049964;0;10;0;0;0;9;0;2007;8;22;1630;"Mercredi";1;1;3;"RN7";"";NA;450
200700049965;0;2;0;0;2;1;1;2007;8;6;1635;"Lundi";1;2;1;"ORENTAY (RUE D'ORENTAY)";"";NA;450
200700049965;0;7;0;0;2;3;1;2007;8;6;1635;"Lundi";1;2;1;"ORENTAY (RUE D'ORENTAY)";"";NA;450
200700049966;0;1;0;0;2;8;19;2007;8;2;1610;"Jeudi";1;2;1;"POMPIDOU (RUE GEORGES)";"";NA;450
200700049966;0;7;0;0;9;3;1;2007;8;2;1610;"Jeudi";1;2;1;"POMPIDOU (RUE GEORGES)";"";NA;450
200700049967;0;10;0;0;2;1;2;2007;8;4;1015;"Samedi";1;1;1;"ROUTE NATIONALE 20";"";NA;450
200700049967;0;7;0;0;0;4;2;2007;8;4;1015;"Samedi";1;1;1;"ROUTE NATIONALE 20";"";NA;450
200700049968;0;7;0;0;2;1;1;2007;8;6;930;"Lundi";1;1;2;"RN 60";"";NA;450
200700049968;0;7;0;0;0;4;1;2007;8;6;930;"Lundi";1;1;2;"RN 60";"";NA;450
200700049969;0;2;0;0;1;1;2;2007;8;7;1750;"Mardi";1;2;1;"VARENNES (RUE DES)";"";NA;450
200700049970;0;7;0;0;9;1;1;2007;8;7;1655;"Mardi";1;2;1;"116, BLOIS (ROUTE DE BLO";"";NA;450
200700049970;0;1;0;0;2;8;1;2007;8;7;1655;"Mardi";1;2;1;"116, BLOIS (ROUTE DE BLO";"";NA;450
200700049971;0;7;0;7;2;7;1;2007;8;10;2315;"Vendredi";5;2;8;"ROUTE NATIONALE 20";"";NA;450
200700049971;0;7;0;0;2;1;1;2007;8;10;2315;"Vendredi";5;2;8;"ROUTE NATIONALE 20";"";NA;450
200700049972;0;2;0;0;2;1;1;2007;8;10;1440;"Vendredi";1;2;1;"35, AMBERT (RUE D')";"";NA;450
200700049972;0;7;0;0;9;3;16;2007;8;10;1440;"Vendredi";1;2;1;"35, AMBERT (RUE D')";"";NA;450
200700049973;0;7;0;0;2;3;9;2007;8;14;1840;"Mardi";1;2;2;"157, FAUBOURG DE BOURGOG";"";NA;450
200700049973;0;32;0;0;2;1;3;2007;8;14;1840;"Mardi";1;2;2;"157, FAUBOURG DE BOURGOG";"";NA;450
200700049974;0;10;0;0;2;1;15;2007;8;15;1650;"Mercredi";1;2;1;"120-84, FAUBOURG BANNIER";"";NA;450
200700049974;0;33;0;0;2;1;1;2007;8;15;1650;"Mercredi";1;2;1;"120-84, FAUBOURG BANNIER";"";NA;450
200700049975;0;2;0;0;2;1;1;2007;8;17;2035;"Vendredi";1;2;1;"35, LAMBALLE (BOULEVARD";"";NA;450
200700049975;0;7;0;0;2;3;10;2007;8;17;2035;"Vendredi";1;2;1;"35, LAMBALLE (BOULEVARD";"";NA;450
200700049976;1;7;0;0;1;0;1;2007;8;20;420;"Lundi";5;2;2;"1, CLAYE (RUE DE LA)";"";NA;450
200700049977;0;2;0;0;2;1;1;2007;8;22;1515;"Mercredi";1;2;2;"ROBESPIERRE (RUE MAXIMIL";"";NA;450
200700049977;0;7;0;0;2;8;1;2007;8;22;1515;"Mercredi";1;2;2;"ROBESPIERRE (RUE MAXIMIL";"";NA;450
200700049978;0;33;0;0;1;2;1;2007;8;24;1755;"Vendredi";1;2;1;"2198, ROUTE NATIONALE 20";"";NA;450
200700049979;0;7;0;0;2;1;1;2007;8;25;1815;"Samedi";1;2;1;"67, PETIS OSIERS (RUE DE";"";NA;450
200700049979;0;7;0;0;2;4;23;2007;8;25;1815;"Samedi";1;2;1;"67, PETIS OSIERS (RUE DE";"";NA;450
200700049980;0;7;0;0;2;2;16;2007;8;28;1330;"Mardi";1;2;1;"DESSAUX (RUE ANDRE DESSA";"";NA;450
200700049980;0;1;0;0;2;0;1;2007;8;28;1330;"Mardi";1;2;1;"DESSAUX (RUE ANDRE DESSA";"";NA;450
200700049981;1;7;0;0;1;1;1;2007;8;25;335;"Samedi";5;2;1;"ROSENBERG (RUE ETHEL ET";"";NA;450
200700049982;0;7;0;15;0;3;13;2007;8;25;2230;"Samedi";5;2;1;"215, DOUMER (RUE PAUL)";"";NA;450
200700049983;0;7;0;0;2;1;1;2007;8;30;1750;"Jeudi";1;2;1;"64, BEAUHAIRE (RUE CHARL";"";NA;450
200700049983;0;7;0;0;2;4;1;2007;8;30;1750;"Jeudi";1;2;1;"64, BEAUHAIRE (RUE CHARL";"";NA;450
200700054265;0;7;0;0;0;3;6;2007;9;1;915;"Samedi";1;1;1;"";"227300.0";4789800;450
200700054265;0;7;0;0;0;3;1;2007;9;1;915;"Samedi";1;1;1;"";"227300.0";4789800;450
200700054266;0;10;0;0;2;1;13;2007;9;28;645;"Vendredi";3;1;2;"";"230300.0";4791400;450
200700054266;0;7;0;0;2;2;21;2007;9;28;645;"Vendredi";3;1;2;"";"230300.0";4791400;450
200700054266;0;7;0;0;2;3;1;2007;9;28;645;"Vendredi";3;1;2;"";"230300.0";4791400;450
200700054267;0;1;0;0;2;1;15;2007;9;21;1845;"Vendredi";1;2;1;"rue adrienne bollande";"210100.0";4792000;450
200700054267;0;7;0;0;2;1;1;2007;9;21;1845;"Vendredi";1;2;1;"rue adrienne bollande";"210100.0";4792000;450
200700054268;0;7;0;10;0;1;1;2007;9;9;1800;"Dimanche";1;1;1;"";"0.0";0;450
200700054269;0;7;0;0;1;2;1;2007;9;11;1815;"Mardi";1;2;1;"28 avenue du stade";"0.0";0;450
200700054270;0;7;0;2;0;2;1;2007;9;12;830;"Mercredi";1;2;1;"";"0.0";0;450
200700054271;0;38;0;0;2;2;1;2007;9;14;815;"Vendredi";1;1;1;"";"0.0";0;450
200700054271;0;30;0;0;2;3;10;2007;9;14;815;"Vendredi";1;1;1;"";"0.0";0;450
200700054272;0;33;0;1;9;1;2;2007;9;5;1715;"Mercredi";1;2;1;"";"170600.0";4789600;450
200700054272;0;1;0;0;0;3;1;2007;9;5;1715;"Mercredi";1;2;1;"";"170600.0";4789600;450
200700054273;0;7;0;0;2;3;13;2007;9;13;1200;"Jeudi";1;2;1;"RN152";"159900.0";4776300;450
200700054273;0;10;0;0;2;3;1;2007;9;13;1200;"Jeudi";1;2;1;"RN152";"159900.0";4776300;450
200700054274;0;33;0;8;0;1;1;2007;9;8;1530;"Samedi";1;1;1;"";"220400.0";4807200;450
200700054275;0;7;0;0;2;3;13;2007;9;13;945;"Jeudi";1;1;1;"";"210600.0";4801600;450
200700054275;0;17;0;0;2;3;1;2007;9;13;945;"Jeudi";1;1;1;"";"210600.0";4801600;450
200700054275;0;14;0;0;2;3;0;2007;9;13;945;"Jeudi";1;1;1;"";"210600.0";4801600;450
200700054276;0;14;0;13;0;1;1;2007;9;10;1730;"Lundi";1;1;1;"";"0.0";0;450
200700054277;0;7;0;0;2;2;1;2007;9;10;1345;"Lundi";1;2;1;"rue de l'yser";"0.0";0;450
200700054277;0;2;0;0;2;1;1;2007;9;10;1345;"Lundi";1;2;1;"rue de l'yser";"0.0";0;450
200700054278;0;7;0;0;1;7;2;2007;9;30;545;"Dimanche";3;2;1;"191 rue Jules César";"0.0";0;450
200700054279;0;2;0;0;2;2;17;2007;9;4;1200;"Mardi";1;1;6;"";"271600.0";4764300;450
200700054279;0;1;0;0;2;6;1;2007;9;4;1200;"Mardi";1;1;6;"";"271600.0";4764300;450
200700054279;0;1;0;0;2;6;1;2007;9;4;1200;"Mardi";1;1;6;"";"271600.0";4764300;450
200700054280;0;30;0;1;0;1;1;2007;9;29;1445;"Samedi";1;2;1;"13 rue des Tanneries";"0.0";0;450
200700054281;0;7;0;0;0;3;1;2007;9;2;1530;"Dimanche";1;1;1;"";"0.0";0;450
200700054282;0;7;0;2;0;3;17;2007;9;28;1830;"Vendredi";3;1;8;"";"0.0";0;450
200700054283;0;7;0;2;0;1;0;2007;9;6;1800;"Jeudi";1;1;1;"";"302500.0";4795100;450
200700054284;0;7;0;0;2;2;1;2007;9;13;1800;"Jeudi";1;2;7;"Place Honoré Combe";"304900.0";4804100;450
200700054284;0;33;0;0;2;1;1;2007;9;13;1800;"Jeudi";1;2;7;"Place Honoré Combe";"304900.0";4804100;450
200700054285;0;7;0;16;0;9;0;2007;9;9;1730;"Dimanche";1;1;1;"";"0.0";0;450
200700054286;0;33;0;2;0;1;1;2007;9;15;2045;"Samedi";3;1;1;"";"255000.0";4808000;450
200700054287;0;7;0;0;0;0;0;2007;9;10;1830;"Lundi";1;2;1;"Faubourg du gâtinais";"0.0";0;450
200700054287;0;7;0;0;0;1;2;2007;9;10;1830;"Lundi";1;2;1;"Faubourg du gâtinais";"0.0";0;450
200700054288;0;7;0;0;2;6;4;2007;9;4;1800;"Mardi";1;2;1;"8 RUE DU SCULPTEUR Oscar";"229700.0";4806100;450
200700054288;0;2;0;0;0;1;1;2007;9;4;1800;"Mardi";1;2;1;"8 RUE DU SCULPTEUR Oscar";"229700.0";4806100;450
200700054289;0;31;0;6;1;1;1;2007;9;12;1815;"Mercredi";1;2;1;"rue de l'essonne";"0.0";0;450
200700054431;0;7;0;13;0;8;1;2007;9;14;1545;"Vendredi";1;1;1;"";"0.0";0;450
200700056404;0;38;1;4;2;2;11;2007;9;11;1547;"Mardi";1;1;1;"Déviation RN60";"";NA;450
200700056404;0;99;0;4;0;1;1;2007;9;11;1547;"Mardi";1;1;1;"Déviation RN60";"";NA;450
200700056405;0;1;0;0;1;1;1;2007;9;1;2010;"Samedi";1;2;1;"12, CHATELET (PLACE DU)";"";NA;450
200700056406;0;1;0;0;2;8;1;2007;9;5;1405;"Mercredi";1;2;1;"VERDUN (AVENUE DE)";"";NA;450
200700056406;0;7;0;0;9;2;16;2007;9;5;1405;"Mercredi";1;2;1;"VERDUN (AVENUE DE)";"";NA;450
200700056407;0;7;0;1;0;1;1;2007;9;5;1340;"Mercredi";1;2;1;"08 ter, PICASSO (RUE PAB";"";NA;450
200700056407;0;7;0;1;0;4;23;2007;9;5;1340;"Mercredi";1;2;1;"08 ter, PICASSO (RUE PAB";"";NA;450
200700056407;0;7;0;1;0;4;23;2007;9;5;1340;"Mercredi";1;2;1;"08 ter, PICASSO (RUE PAB";"";NA;450
200700056408;0;7;0;0;2;1;15;2007;9;6;1020;"Jeudi";1;2;1;"MOLIERE (RUE)";"";NA;450
200700056408;0;2;0;0;2;1;1;2007;9;6;1020;"Jeudi";1;2;1;"MOLIERE (RUE)";"";NA;450
200700056409;0;7;0;0;1;1;0;2007;9;6;1935;"Jeudi";1;2;1;"ROUTE NATIONALE 20";"345699.0";4795662;450
200700056410;0;40;0;0;1;7;0;2007;9;7;1720;"Vendredi";1;2;1;"01, BOLIERE (RUE DE LA)";"";NA;450
200700056411;0;10;0;0;0;0;0;2007;9;8;905;"Samedi";1;2;1;"772, LOIRET (AVENUE DU)";"";NA;450
200700056412;0;2;0;0;2;0;0;2007;9;7;1740;"Vendredi";1;2;7;"18, INGRE (RUE D'INGRE)";"";NA;450
200700056412;0;37;0;0;1;0;23;2007;9;7;1740;"Vendredi";1;2;7;"18, INGRE (RUE D'INGRE)";"";NA;450
200700056413;0;1;0;0;0;0;0;2007;9;10;1325;"Lundi";1;2;1;", QUEBEC (BOULEVARD DE)";"345699.0";4791479;450
200700056413;0;10;0;0;2;4;0;2007;9;10;1325;"Lundi";1;2;1;", QUEBEC (BOULEVARD DE)";"345699.0";4791479;450
200700056414;0;10;0;0;2;8;0;2007;9;10;835;"Lundi";1;2;1;"CIGOGNE (RUE DE LA)";"";NA;450
200700056414;0;10;0;0;2;3;0;2007;9;10;835;"Lundi";1;2;1;"CIGOGNE (RUE DE LA)";"";NA;450
200700056415;0;33;0;0;2;0;0;2007;9;11;750;"Mardi";1;2;1;", ORLEANS (ROUTE D'ORLEA";"345699.0";4788685;450
200700056415;0;1;0;0;2;0;0;2007;9;11;750;"Mardi";1;2;1;", ORLEANS (ROUTE D'ORLEA";"345699.0";4788685;450
200700056416;0;1;0;0;2;1;0;2007;9;11;1830;"Mardi";1;2;1;"41, ARDON (ROUTE D')";"";NA;450
200700056416;0;10;0;0;2;7;0;2007;9;11;1830;"Mardi";1;2;1;"41, ARDON (ROUTE D')";"";NA;450
200700056417;0;1;0;0;2;0;0;2007;9;12;1750;"Mercredi";1;2;1;"165, PRIEURE  (RUE DU)";"345699.0";4790616;450
200700056417;0;10;0;0;2;3;0;2007;9;12;1750;"Mercredi";1;2;1;"165, PRIEURE  (RUE DU)";"345699.0";4790616;450
200700056418;0;31;0;0;2;0;0;2007;9;13;10;"Jeudi";5;2;1;"FAUBOURG MADELEINE (RUE";"345699.0";4787877;450
200700056418;0;10;0;0;2;0;0;2007;9;13;10;"Jeudi";5;2;1;"FAUBOURG MADELEINE (RUE";"345699.0";4787877;450
200700056419;0;10;0;0;0;1;0;2007;9;13;2110;"Jeudi";5;2;1;"OLIVET (ROUTE D'OLIVET)";"345699.0";4788259;450
200700056419;0;10;0;0;2;7;0;2007;9;13;2110;"Jeudi";5;2;1;"OLIVET (ROUTE D'OLIVET)";"345699.0";4788259;450
200700056420;0;10;0;0;2;3;0;2007;9;14;1705;"Vendredi";1;1;1;"1625, SANDILLON  (ROUTE";"";NA;450
200700056420;0;13;0;0;2;0;0;2007;9;14;1705;"Vendredi";1;1;1;"1625, SANDILLON  (ROUTE";"";NA;450
200700056421;0;10;0;0;1;1;15;2007;9;14;1630;"Vendredi";1;2;1;"SAINT JEAN (FAUBOURG )";"";NA;450
200700056422;0;33;0;0;2;1;0;2007;9;15;1645;"Samedi";1;2;1;"SOLOGNE (AVENUE DE)";"";NA;450
200700056422;0;10;0;0;2;4;0;2007;9;15;1645;"Samedi";1;2;1;"SOLOGNE (AVENUE DE)";"";NA;450
200700056423;0;10;0;0;4;2;16;2007;9;17;1530;"Lundi";1;2;1;"TOURS (RUE DE)";"";NA;450
200700056423;0;40;0;0;2;1;1;2007;9;17;1530;"Lundi";1;2;1;"TOURS (RUE DE)";"";NA;450
200700056424;0;7;0;0;2;6;1;2007;9;18;935;"Mardi";1;2;1;"11, SIMON (RUE JULES MAR";"";NA;450
