"Num_Acc";"grav0";"grav1";"grav2";"grav3"
"201100013877";"1";"0";"0";"1"
"201100013878";"1";"0";"1";"0"
"201100013879";"2";"1";"0";"0"
"201100013880";"0";"0";"1";"0"
"201100013881";"0";"0";"1";"0"
"201100013882";"0";"2";"1";"0"
"201100013883";"0";"1";"2";"0"
"201100013884";"0";"3";"2";"0"
"201100013885";"0";"0";"1";"0"
"201100013886";"3";"0";"0";"3"
"201100013887";"0";"1";"1";"1"
"201100013888";"1";"0";"1";"0"
"201100013889";"0";"0";"1";"0"
"201100013890";"0";"1";"1";"0"
"201100013891";"0";"1";"1";"1"
"201100013892";"1";"1";"0";"0"
"201100013893";"1";"0";"1";"0"
"201100013894";"0";"0";"0";"1"
"201100013895";"1";"0";"1";"1"
"201100013896";"1";"0";"1";"0"
"201100013897";"0";"1";"1";"0"
"201100013898";"1";"0";"1";"0"
"201100013899";"0";"0";"0";"1"
"201100013900";"0";"0";"1";"0"
"201100013901";"0";"1";"4";"0"
"201100013902";"0";"1";"1";"0"
"201100013903";"0";"0";"1";"0"
"201100013904";"0";"0";"1";"0"
"201100013905";"1";"0";"1";"0"
"201100013906";"0";"0";"1";"0"
"201100013907";"0";"0";"1";"0"
"201100013908";"0";"2";"1";"0"
"201100013909";"1";"0";"1";"0"
"201100013910";"1";"0";"1";"0"
"201100013911";"3";"0";"2";"0"
"201100013912";"0";"0";"3";"0"
"201100013913";"0";"0";"1";"0"
"201100013914";"1";"0";"1";"0"
"201100013915";"1";"0";"1";"0"
"201100013916";"0";"0";"0";"1"
"201100013917";"0";"0";"0";"1"
"201100013918";"0";"0";"1";"0"
"201100013919";"1";"0";"1";"0"
"201100013920";"0";"1";"0";"1"
"201100013921";"0";"0";"0";"1"
"201100013922";"0";"1";"1";"0"
"201100013923";"0";"0";"0";"1"
"201100013924";"0";"0";"2";"0"
"201100013925";"0";"1";"1";"0"
"201100013926";"1";"0";"2";"0"
"201100013927";"0";"3";"1";"2"
"201100013928";"1";"0";"1";"0"
"201100013929";"0";"0";"1";"0"
"201100013930";"0";"0";"2";"1"
"201100013931";"1";"0";"1";"0"
"201100013932";"1";"1";"0";"0"
"201100013933";"2";"0";"2";"0"
"201100013934";"0";"1";"0";"1"
"201100013935";"0";"0";"1";"1"
"201100013936";"0";"1";"0";"2"
"201100013937";"0";"0";"0";"1"
"201100017053";"4";"0";"0";"1"
"201100017055";"1";"0";"1";"0"
"201100017056";"4";"1";"4";"1"
"201100017059";"4";"1";"1";"0"
"201100017060";"0";"3";"1";"0"
"201100017061";"2";"0";"1";"0"
"201100017062";"1";"0";"1";"1"
"201100017065";"2";"0";"1";"0"
"201100017066";"0";"1";"0";"1"
"201100017067";"1";"0";"1";"0"
"201100017069";"0";"1";"0";"1"
"201100018569";"0";"1";"1";"0"
"201100018570";"1";"1";"1";"0"
"201100031947";"0";"2";"0";"0"
"201100031948";"1";"2";"0";"0"
"201100031949";"1";"1";"0";"0"
"201100031950";"1";"1";"0";"0"
"201100031951";"0";"0";"1";"0"
"201100031952";"0";"1";"1";"0"
"201100031953";"3";"1";"0";"0"
"201100031954";"1";"1";"0";"0"
"201100031955";"1";"0";"0";"1"
"201100031956";"1";"1";"0";"0"
"201100031957";"2";"1";"0";"0"
"201100031958";"1";"1";"0";"0"
"201100031959";"0";"1";"0";"0"
"201100031960";"2";"1";"0";"0"
"201100031961";"1";"1";"0";"0"
"201100031962";"1";"1";"0";"0"
"201100031963";"1";"1";"0";"0"
"201100031964";"1";"1";"0";"0"
"201100031965";"0";"2";"0";"0"
"201100031966";"0";"0";"1";"0"
"201100031967";"0";"1";"0";"0"
"201100031968";"1";"1";"0";"0"
"201100031969";"1";"0";"0";"1"
"201100031970";"0";"0";"1";"0"
"201100031971";"1";"0";"1";"0"
"201100031972";"0";"0";"1";"0"
"201100031973";"1";"1";"0";"0"
"201100031974";"1";"0";"1";"0"
"201100031975";"0";"0";"1";"0"
"201100031976";"1";"1";"0";"0"
"201100031977";"1";"0";"1";"0"
"201100031978";"1";"1";"0";"0"
"201100031979";"0";"0";"1";"0"
"201100031980";"0";"0";"1";"0"
"201100031981";"0";"1";"0";"0"
"201100031982";"0";"2";"0";"0"
"201100031983";"0";"3";"0";"0"
"201100031984";"0";"1";"0";"1"
"201100031985";"1";"1";"0";"0"
"201100031986";"1";"1";"0";"0"
"201100031987";"1";"1";"0";"0"
"201100031988";"0";"1";"0";"0"
"201100031989";"1";"1";"0";"0"
"201100031990";"0";"2";"0";"0"
"201100031991";"2";"1";"0";"0"
"201100031992";"0";"1";"0";"0"
"201100031993";"1";"1";"0";"0"
"201100031994";"1";"1";"0";"0"
"201100031995";"1";"1";"0";"0"
"201100031996";"1";"1";"0";"0"
"201100031997";"0";"2";"0";"0"
"201100031998";"1";"1";"0";"0"
"201100031999";"1";"1";"0";"0"
"201100032000";"4";"1";"0";"0"
"201100032001";"0";"0";"1";"0"
"201100032002";"1";"1";"0";"0"
"201100032003";"1";"1";"0";"0"
"201100032004";"1";"2";"0";"0"
"201100032005";"1";"0";"0";"1"
"201100032006";"0";"2";"0";"0"
"201100032007";"0";"0";"1";"0"
"201100032008";"0";"1";"0";"0"
"201100032009";"2";"0";"1";"0"
"201100032010";"0";"1";"0";"0"
"201100032011";"1";"1";"0";"0"
"201100032012";"0";"0";"1";"0"
"201100032013";"0";"1";"0";"0"
"201100032014";"3";"0";"2";"0"
"201100032015";"2";"1";"0";"0"
"201100032016";"0";"1";"0";"0"
"201100032017";"0";"1";"0";"0"
"201100032018";"1";"0";"1";"0"
"201100032019";"1";"1";"0";"0"
"201100032020";"2";"0";"1";"0"
"201100032021";"1";"1";"0";"0"
"201100032022";"1";"1";"0";"0"
"201100032023";"0";"1";"0";"0"
"201100032024";"1";"0";"1";"0"
"201100032025";"1";"1";"0";"0"
"201100032026";"0";"3";"0";"0"
"201100032027";"1";"0";"2";"0"
"201100032028";"1";"0";"1";"0"
"201100032029";"1";"1";"0";"0"
"201100032030";"1";"1";"0";"0"
"201100032031";"1";"1";"0";"0"
"201100032032";"1";"1";"0";"0"
"201100032033";"1";"1";"0";"0"
"201100032034";"0";"1";"0";"0"
"201100032035";"1";"1";"0";"0"
"201100032036";"0";"0";"1";"0"
"201100032037";"1";"1";"0";"0"
"201100032038";"1";"1";"0";"0"
"201100032039";"2";"2";"0";"0"
"201100032040";"2";"1";"0";"0"
"201100032041";"1";"1";"0";"0"
"201100032042";"2";"1";"0";"0"
"201100032043";"0";"2";"0";"0"
"201100032044";"0";"1";"0";"0"
"201100032045";"1";"0";"1";"0"
"201100032046";"1";"1";"0";"0"
"201100032047";"1";"1";"0";"0"
"201100032048";"0";"1";"0";"0"
"201100032049";"0";"3";"0";"0"
"201100032050";"3";"1";"0";"0"
"201100032051";"1";"1";"0";"0"
"201100032052";"1";"1";"0";"0"
"201100032053";"1";"1";"0";"0"
"201100032054";"1";"0";"1";"0"
"201100032055";"3";"1";"0";"0"
"201100032056";"2";"1";"0";"0"
"201100032057";"0";"1";"1";"0"
"201100032058";"2";"0";"1";"0"
"201100032059";"1";"0";"1";"0"
"201100032060";"0";"2";"0";"0"
"201100032061";"2";"0";"0";"2"
"201100032062";"0";"2";"0";"0"
"201100032063";"1";"2";"0";"0"
"201100032064";"1";"1";"0";"0"
"201100032065";"0";"1";"1";"0"
"201100032066";"1";"0";"1";"0"
"201100032067";"1";"1";"0";"0"
"201100032068";"1";"2";"0";"0"
"201100032069";"1";"2";"0";"0"
"201100032070";"0";"0";"1";"0"
"201100032071";"1";"0";"1";"0"
"201100032072";"1";"0";"1";"0"
"201100032073";"1";"1";"0";"0"
"201100032074";"1";"1";"0";"0"
"201100032075";"1";"1";"0";"0"
"201100032076";"1";"0";"1";"0"
"201100032077";"1";"5";"0";"0"
"201100032078";"1";"1";"0";"0"
"201100032079";"1";"1";"0";"0"
"201100032080";"0";"2";"0";"0"
"201100032081";"0";"1";"1";"0"
"201100032082";"1";"0";"1";"0"
"201100032083";"0";"2";"0";"0"
"201100032084";"1";"0";"1";"0"
"201100032085";"1";"1";"0";"0"
"201100032086";"1";"1";"0";"0"
"201100032087";"0";"2";"0";"0"
"201100032088";"1";"0";"1";"0"
"201100032089";"0";"2";"0";"0"
"201100032090";"1";"1";"0";"0"
"201100032091";"1";"1";"0";"0"
"201100032092";"2";"1";"1";"0"
"201100032093";"1";"0";"1";"0"
"201100032094";"1";"0";"1";"0"
"201100032095";"1";"1";"0";"0"
"201100032096";"2";"1";"0";"0"
"201100032097";"2";"1";"1";"0"
"201100032098";"1";"1";"0";"0"
"201100032099";"1";"0";"1";"0"
"201100032100";"2";"1";"0";"0"
"201100032101";"0";"3";"0";"0"
"201100032102";"1";"1";"0";"0"
"201100032103";"0";"2";"0";"0"
"201100032104";"1";"1";"0";"0"
"201100032105";"1";"2";"0";"0"
"201100032106";"1";"0";"1";"0"
"201100032107";"1";"0";"1";"0"
"201100032108";"1";"1";"0";"0"
"201100032109";"1";"1";"0";"0"
"201100032110";"1";"1";"0";"0"
"201100032111";"1";"1";"0";"0"
"201100032112";"1";"0";"1";"0"
"201100032113";"2";"1";"0";"0"
"201100032114";"1";"1";"0";"0"
"201100032115";"1";"1";"0";"0"
"201100032116";"1";"1";"0";"0"
"201100032117";"1";"2";"0";"0"
"201100032118";"1";"0";"0";"1"
"201100032119";"0";"0";"1";"0"
"201100032120";"3";"2";"0";"0"
"201100032121";"1";"2";"0";"0"
"201100032122";"0";"1";"0";"0"
"201100032123";"1";"0";"1";"0"
"201100032124";"1";"1";"0";"0"
"201100032125";"0";"2";"0";"0"
"201100032126";"0";"1";"0";"0"
"201100032127";"1";"1";"0";"0"
"201100032128";"0";"0";"1";"0"
"201100032129";"0";"2";"0";"0"
"201100032130";"0";"0";"1";"0"
"201100032131";"1";"0";"1";"0"
"201100032132";"1";"1";"0";"0"
"201100032133";"1";"1";"0";"0"
"201100032134";"1";"0";"1";"0"
"201100032135";"1";"1";"0";"0"
"201100032136";"1";"1";"0";"0"
"201100032137";"3";"0";"1";"0"
"201100032138";"3";"1";"0";"0"
"201100032139";"0";"1";"1";"0"
"201100032140";"1";"0";"1";"0"
"201100032141";"1";"0";"1";"0"
"201100032142";"1";"2";"0";"0"
"201100032143";"2";"1";"0";"0"
"201100032144";"1";"1";"0";"0"
"201100032145";"1";"0";"1";"0"
"201100032146";"0";"1";"0";"0"
"201100032147";"1";"1";"0";"0"
"201100032148";"1";"1";"0";"0"
"201100032149";"1";"0";"1";"0"
"201100032150";"2";"2";"0";"0"
"201100032151";"1";"1";"0";"0"
"201100032152";"1";"1";"0";"0"
"201100032153";"2";"1";"0";"0"
"201100032154";"1";"1";"1";"0"
"201100032155";"1";"0";"1";"0"
"201100032156";"0";"1";"0";"0"
"201100032157";"1";"1";"0";"0"
"201100032158";"0";"2";"0";"0"
"201100032159";"1";"1";"0";"0"
"201100032160";"1";"2";"0";"0"
"201100032161";"2";"1";"0";"0"
"201100032162";"1";"1";"0";"0"
"201100032163";"1";"1";"0";"0"
"201100032164";"1";"1";"0";"0"
"201100032165";"1";"0";"0";"1"
"201100032166";"1";"1";"0";"0"
"201100032167";"1";"1";"0";"0"
"201100032168";"1";"1";"0";"0"
"201100032169";"1";"1";"0";"0"
"201100032170";"1";"1";"0";"0"
"201100032171";"1";"3";"0";"0"
"201100032172";"2";"1";"0";"0"
"201100032173";"1";"0";"0";"1"
"201100032174";"2";"2";"2";"0"
"201100032175";"0";"0";"1";"0"
"201100032176";"1";"0";"1";"0"
"201100032177";"0";"0";"1";"0"
"201100032178";"1";"0";"1";"0"
"201100032179";"1";"0";"1";"0"
"201100032180";"0";"0";"1";"0"
"201100032181";"1";"1";"0";"0"
"201100032182";"1";"0";"1";"0"
"201100032183";"1";"2";"0";"0"
"201100032184";"1";"1";"0";"0"
"201100032185";"1";"1";"0";"0"
"201200007147";"2";"2";"0";"0"
"201200007149";"1";"1";"2";"0"
"201200007444";"0";"0";"2";"0"
"201200009755";"0";"0";"1";"0"
"201200009756";"1";"1";"0";"0"
"201200009757";"1";"0";"2";"4"
"201200009758";"0";"0";"0";"1"
"201200009759";"1";"0";"1";"0"
"201200009760";"0";"0";"1";"0"
"201200009761";"1";"0";"1";"0"
"201200009762";"0";"0";"1";"0"
"201200009763";"0";"2";"1";"0"
"201200009764";"0";"1";"1";"0"
"201200009765";"3";"0";"0";"1"
"201200009766";"1";"0";"1";"0"
"201200009767";"0";"0";"1";"0"
"201200009768";"0";"0";"1";"0"
"201200009769";"0";"0";"0";"1"
"201200009770";"0";"0";"0";"1"
"201200009771";"0";"0";"3";"0"
"201200009772";"0";"0";"1";"0"
"201200009773";"0";"1";"1";"0"
"201200009774";"1";"1";"0";"0"
"201200009775";"0";"0";"1";"0"
"201200009776";"0";"1";"1";"0"
"201200009777";"0";"0";"0";"1"
"201200009778";"1";"0";"1";"0"
"201200009779";"1";"0";"1";"0"
"201200009780";"1";"0";"0";"1"
"201200009781";"1";"0";"1";"0"
"201200009782";"1";"0";"1";"0"
"201200009783";"1";"1";"0";"1"
"201200009784";"1";"1";"0";"0"
"201200009785";"0";"0";"1";"0"
"201200009786";"0";"1";"2";"0"
"201200009787";"1";"0";"1";"0"
"201200009788";"0";"1";"0";"0"
"201200009789";"1";"0";"1";"0"
"201200009790";"0";"0";"1";"0"
"201200009791";"0";"1";"1";"0"
"201200009792";"1";"0";"1";"0"
"201200009793";"1";"1";"0";"0"
"201200009794";"1";"0";"1";"0"
"201200009795";"1";"0";"1";"0"
"201200009796";"0";"0";"1";"0"
"201200009797";"0";"1";"1";"0"
"201200009798";"2";"0";"1";"0"
"201200009799";"0";"0";"1";"0"
"201200009800";"0";"0";"2";"0"
"201200009801";"1";"1";"0";"0"
"201200009802";"1";"0";"1";"0"
"201200009803";"1";"0";"1";"0"
"201200009804";"0";"1";"1";"0"
"201200009805";"1";"1";"0";"0"
"201200009806";"0";"0";"1";"0"
"201200009807";"1";"0";"1";"0"
"201200009808";"1";"0";"0";"1"
"201200009809";"0";"0";"0";"1"
"201200009810";"0";"0";"0";"1"
"201200009811";"0";"0";"0";"1"
"201200009812";"0";"0";"1";"0"
"201200009813";"8";"0";"0";"1"
"201200009814";"1";"0";"1";"0"
"201200009815";"1";"0";"1";"0"
"201200009816";"1";"0";"2";"0"
"201200009817";"1";"0";"1";"0"
"201200009818";"1";"0";"1";"0"
"201200009819";"0";"0";"0";"1"
"201200009820";"0";"0";"0";"1"
"201200009821";"0";"0";"1";"1"
"201200009822";"0";"1";"1";"0"
"201200009823";"2";"0";"1";"0"
"201200009824";"0";"1";"0";"0"
"201200009825";"1";"0";"2";"0"
"201200009826";"0";"0";"1";"1"
"201200009827";"0";"3";"0";"2"
"201200009828";"0";"0";"1";"0"
"201200009829";"0";"0";"2";"0"
"201200009830";"0";"1";"1";"0"
"201200009831";"0";"0";"0";"1"
"201200009832";"0";"0";"1";"0"
"201200009833";"1";"0";"0";"1"
"201200009834";"0";"0";"1";"0"
"201200009835";"0";"0";"1";"0"
"201200009836";"1";"0";"1";"0"
"201200009837";"1";"0";"1";"0"
"201200009838";"0";"0";"2";"0"
"201200009839";"1";"0";"1";"0"
"201200009840";"0";"0";"2";"0"
"201200009841";"1";"0";"1";"0"
"201200009842";"1";"0";"1";"0"
"201200009843";"1";"0";"1";"0"
"201200012412";"4";"0";"0";"1"
"201200012413";"0";"0";"4";"0"
"201200012414";"1";"0";"3";"0"
"201200012416";"2";"0";"2";"1"
"201200012417";"2";"1";"1";"1"
"201200012418";"0";"0";"1";"0"
"201200012419";"3";"0";"1";"0"
"201200012422";"1";"0";"1";"0"
"201200012425";"4";"1";"0";"0"
"201200012426";"1";"0";"1";"0"
"201200012427";"1";"0";"1";"0"
"201200012428";"2";"0";"1";"0"
"201200012429";"3";"0";"1";"0"
"201200012431";"1";"0";"1";"0"
"201200013806";"0";"1";"2";"1"
"201200013807";"1";"0";"2";"0"
"201200013808";"0";"0";"1";"0"
"201200013809";"0";"1";"11";"1"
"201200013810";"0";"0";"1";"1"
"201200013811";"0";"0";"1";"0"
"201200018193";"1";"1";"1";"0"
"201200018194";"0";"0";"1";"0"
"201200018195";"0";"0";"1";"0"
"201200018196";"1";"0";"1";"0"
"201200018197";"0";"0";"3";"0"
"201200018198";"0";"0";"0";"1"
"201200018199";"0";"0";"0";"1"
"201200018200";"0";"0";"1";"0"
"201200018201";"4";"0";"1";"0"
"201200018202";"0";"0";"0";"1"
"201200018203";"1";"0";"1";"0"
"201200018204";"0";"0";"1";"0"
"201200018205";"1";"0";"1";"0"
"201200018206";"0";"0";"1";"0"
"201200018207";"0";"0";"1";"0"
"201200018208";"0";"1";"1";"0"
"201200018209";"0";"0";"1";"0"
"201200018210";"1";"0";"1";"0"
"201200018211";"0";"0";"1";"0"
"201200018212";"0";"2";"1";"0"
"201200018213";"0";"2";"1";"0"
"201200018214";"3";"0";"1";"1"
"201200018215";"0";"2";"1";"0"
"201200018216";"1";"0";"1";"0"
"201200018217";"0";"0";"1";"1"
"201200018218";"2";"0";"2";"0"
"201200018219";"0";"0";"1";"0"
"201200018220";"0";"1";"0";"1"
"201200018221";"1";"0";"2";"0"
"201200018222";"1";"0";"1";"0"
"201200018223";"0";"0";"0";"1"
"201200018224";"0";"1";"1";"0"
"201200018225";"0";"1";"1";"0"
"201200018226";"0";"0";"2";"0"
"201200018227";"2";"0";"0";"1"
"201200018228";"1";"0";"1";"0"
"201200018229";"0";"0";"1";"0"
"201200029167";"0";"1";"0";"0"
"201200029168";"1";"0";"1";"0"
"201200029169";"1";"0";"1";"0"
"201200029170";"2";"2";"0";"0"
"201200029171";"0";"1";"0";"0"
"201200029172";"1";"1";"0";"0"
"201200029173";"0";"2";"1";"0"
"201200029174";"1";"1";"0";"0"
"201200029175";"1";"1";"0";"0"
"201200029176";"1";"1";"0";"0"
"201200029177";"0";"0";"1";"0"
"201200029178";"1";"0";"1";"0"
"201200029179";"2";"0";"1";"0"
"201200029180";"1";"1";"0";"0"
"201200029181";"0";"0";"1";"0"
"201200029182";"1";"1";"0";"0"
"201200029183";"0";"1";"0";"0"
"201200029184";"1";"2";"0";"0"
"201200029185";"1";"0";"1";"0"
"201200029186";"1";"1";"0";"0"
"201200029187";"2";"2";"0";"0"
"201200029188";"1";"1";"0";"0"
"201200029189";"1";"3";"0";"0"
"201200029190";"1";"1";"0";"0"
"201200029191";"1";"0";"2";"0"
"201200029192";"1";"1";"1";"0"
"201200029193";"1";"1";"0";"0"
"201200029194";"1";"1";"0";"0"
"201200029195";"0";"0";"1";"0"
"201200029196";"0";"1";"0";"0"
"201200029197";"1";"1";"0";"0"
"201200029198";"2";"1";"0";"0"
"201200029199";"1";"1";"0";"0"
"201200029200";"1";"0";"1";"0"
"201200029201";"0";"1";"1";"0"
"201200029202";"1";"2";"0";"0"
"201200029203";"0";"0";"1";"0"
"201200029204";"0";"1";"0";"1"
"201200029205";"0";"0";"1";"0"
"201200029206";"0";"0";"0";"1"
"201200029207";"2";"0";"1";"0"
"201200029208";"0";"0";"1";"0"
"201200029209";"1";"1";"1";"0"
"201200029210";"1";"0";"0";"1"
"201200029211";"1";"0";"1";"0"
"201200029212";"1";"1";"0";"0"
"201200029213";"1";"0";"1";"0"
"201200029214";"1";"1";"0";"0"
"201200029215";"1";"1";"0";"0"
"201200029216";"1";"1";"0";"0"
"201200029217";"0";"0";"1";"0"
"201200029218";"1";"0";"1";"0"
"201200029219";"1";"1";"0";"0"
"201200029220";"1";"1";"0";"0"
"201200029221";"0";"1";"0";"1"
"201200029222";"1";"1";"0";"0"
"201200029223";"1";"1";"0";"0"
"201200029224";"1";"0";"1";"0"
"201200029225";"0";"0";"1";"0"
"201200029226";"1";"1";"0";"0"
"201200029227";"1";"1";"0";"0"
"201200029228";"0";"0";"1";"0"
"201200029229";"0";"1";"0";"0"
"201200029230";"1";"1";"0";"0"
"201200029231";"1";"1";"0";"0"
"201200029232";"1";"1";"0";"0"
"201200029233";"1";"1";"0";"0"
"201200029234";"2";"1";"0";"0"
"201200029235";"1";"0";"1";"0"
"201200029236";"0";"3";"0";"0"
"201200029237";"1";"0";"1";"0"
"201200029238";"1";"1";"0";"0"
"201200029239";"1";"0";"1";"0"
"201200029240";"0";"0";"1";"0"
"201200029241";"0";"4";"0";"0"
"201200029242";"1";"1";"0";"0"
"201200029243";"0";"1";"1";"0"
"201200029244";"2";"1";"0";"0"
"201200029245";"0";"2";"0";"0"
"201200029246";"2";"1";"2";"0"
"201200029247";"3";"1";"0";"0"
"201200029248";"0";"3";"0";"0"
"201200029249";"2";"2";"0";"0"
"201200029250";"1";"0";"1";"0"
"201200029251";"1";"1";"0";"0"
"201200029252";"1";"3";"0";"0"
"201200029253";"1";"0";"1";"0"
"201200029254";"1";"1";"0";"0"
"201200029255";"1";"1";"0";"0"
"201200029256";"1";"0";"1";"0"
"201200029257";"1";"1";"0";"0"
"201200029258";"1";"1";"0";"0"
"201200029259";"0";"2";"0";"0"
"201200029260";"0";"1";"1";"0"
"201200029261";"1";"0";"1";"0"
"201200029262";"1";"1";"0";"0"
"201200029263";"0";"0";"1";"0"
"201200029264";"1";"0";"1";"0"
"201200029265";"1";"0";"1";"0"
"201200029266";"1";"1";"0";"0"
"201200029267";"1";"0";"1";"0"
"201200029268";"1";"0";"1";"0"
"201200029269";"1";"1";"0";"0"
"201200029270";"0";"1";"0";"0"
"201200029271";"1";"1";"0";"0"
"201200029272";"1";"1";"0";"0"
"201200029273";"2";"1";"0";"0"
"201200029274";"1";"1";"0";"0"
"201200029275";"2";"1";"0";"0"
"201200029276";"1";"0";"1";"0"
"201200029277";"0";"1";"0";"0"
"201200029278";"2";"1";"0";"0"
"201200029279";"1";"1";"0";"0"
"201200029280";"1";"1";"0";"0"
"201200029281";"1";"0";"1";"0"
"201200029282";"2";"1";"0";"0"
"201200029283";"1";"1";"0";"0"
"201200029284";"1";"1";"0";"0"
"201200029285";"1";"1";"0";"0"
"201200029286";"1";"0";"1";"0"
"201200029287";"1";"0";"1";"0"
"201200029288";"1";"1";"0";"0"
"201200029289";"1";"1";"0";"0"
"201200029290";"1";"0";"1";"0"
"201200029291";"1";"1";"0";"0"
"201200029292";"2";"1";"0";"0"
"201200029293";"1";"0";"1";"0"
"201200029294";"1";"0";"1";"0"
"201200029295";"0";"0";"1";"0"
"201200029296";"1";"1";"0";"0"
"201200029297";"1";"0";"1";"0"
"201200029298";"1";"1";"0";"0"
"201200029299";"1";"1";"0";"0"
"201200029300";"1";"0";"1";"0"
"201200029301";"1";"1";"0";"0"
"201200029302";"1";"1";"0";"0"
"201200029303";"1";"1";"2";"0"
"201200029304";"2";"2";"1";"0"
"201200029305";"2";"1";"0";"0"
"201200029306";"1";"0";"1";"0"
"201200029307";"1";"1";"0";"0"
"201200029308";"1";"0";"1";"0"
"201200029309";"1";"1";"0";"0"
"201200029310";"1";"0";"1";"0"
"201200029311";"1";"1";"0";"0"
"201200029312";"1";"2";"0";"0"
"201200029313";"4";"3";"0";"0"
"201200029314";"1";"0";"1";"0"
"201200029315";"0";"0";"0";"1"
"201200029316";"1";"0";"1";"0"
"201200029317";"1";"1";"0";"0"
"201200029318";"1";"0";"1";"0"
"201200029319";"1";"0";"1";"0"
"201200029320";"1";"0";"2";"0"
"201200029321";"0";"2";"0";"0"
"201200029322";"1";"0";"1";"0"
"201200029323";"2";"2";"0";"0"
"201200029324";"0";"0";"1";"0"
"201200029325";"0";"1";"1";"0"
"201200029326";"2";"1";"0";"0"
"201200029327";"1";"1";"0";"0"
"201200029328";"1";"0";"1";"0"
"201200029329";"1";"0";"0";"1"
"201200029330";"1";"1";"0";"0"
"201200029331";"2";"1";"0";"0"
"201200029332";"1";"0";"1";"0"
"201200029333";"2";"1";"0";"0"
"201200029334";"2";"0";"2";"0"
"201200029335";"1";"0";"1";"0"
"201200029336";"1";"0";"1";"0"
"201200029337";"0";"0";"2";"0"
"201200029338";"0";"3";"0";"0"
"201200029339";"1";"0";"1";"0"
"201200029340";"0";"0";"1";"0"
"201200029341";"1";"0";"1";"0"
"201200029342";"1";"0";"1";"0"
"201200029343";"1";"0";"1";"0"
"201200029344";"1";"1";"0";"0"
"201200029345";"1";"0";"1";"0"
"201200029346";"2";"0";"1";"0"
"201200029347";"1";"3";"0";"0"
"201200029348";"1";"1";"0";"0"
"201200029349";"4";"1";"0";"0"
"201200029350";"0";"1";"1";"0"
"201200029351";"1";"1";"0";"0"
"201200029352";"1";"1";"0";"0"
"201200029353";"1";"0";"1";"0"
"201200029354";"1";"0";"0";"1"
"201200029355";"0";"0";"1";"0"
"201200029356";"1";"1";"0";"0"
"201200029357";"1";"0";"1";"0"
"201200029358";"0";"1";"1";"0"
"201300009334";"1";"0";"1";"0"
"201300009335";"1";"0";"1";"0"
"201300009336";"1";"0";"1";"0"
"201300009337";"0";"0";"1";"0"
"201300009338";"1";"0";"0";"1"
"201300009339";"5";"0";"1";"0"
"201300009340";"1";"0";"0";"1"
"201300009341";"0";"0";"2";"0"
"201300009342";"5";"0";"1";"0"
"201300009343";"2";"0";"1";"0"
"201300009344";"3";"0";"1";"0"
"201300009345";"1";"0";"1";"0"
"201300009346";"0";"2";"1";"1"
"201300009347";"0";"0";"0";"1"
"201300009348";"2";"0";"0";"1"
"201300009349";"1";"0";"1";"0"
"201300009350";"0";"0";"1";"0"
"201300009351";"0";"0";"1";"0"
"201300009352";"0";"0";"2";"0"
"201300009353";"0";"0";"1";"0"
"201300009354";"1";"0";"1";"0"
"201300009355";"0";"0";"3";"1"
"201300009356";"0";"0";"1";"0"
"201300009357";"3";"0";"1";"0"
"201300009358";"0";"0";"1";"0"
"201300009359";"1";"0";"1";"0"
"201300009360";"1";"0";"2";"0"
"201300009361";"1";"0";"1";"0"
"201300009362";"1";"0";"1";"0"
"201300009363";"1";"0";"1";"0"
"201300009364";"0";"0";"1";"0"
"201300009365";"0";"1";"2";"1"
"201300009366";"1";"0";"1";"0"
"201300009367";"1";"0";"1";"0"
"201300009368";"1";"0";"1";"0"
"201300009369";"1";"0";"1";"0"
"201300009370";"2";"0";"1";"0"
"201300009371";"1";"1";"0";"0"
"201300009372";"0";"1";"1";"0"
"201300009373";"0";"0";"2";"1"
"201300009374";"2";"0";"1";"0"
"201300009375";"0";"0";"1";"0"
"201300009376";"0";"0";"1";"0"
"201300009377";"1";"0";"1";"0"
"201300009378";"1";"0";"1";"0"
"201300009379";"1";"0";"1";"0"
"201300009380";"0";"0";"1";"0"
"201300009381";"1";"2";"0";"0"
"201300009382";"0";"0";"1";"0"
"201300009383";"1";"0";"1";"0"
"201300009384";"1";"1";"0";"0"
"201300009385";"0";"0";"4";"0"
"201300009386";"2";"1";"1";"0"
"201300009387";"0";"0";"0";"1"
"201300009388";"0";"1";"1";"0"
"201300009389";"2";"1";"1";"0"
"201300009390";"0";"1";"0";"1"
"201300009391";"1";"0";"1";"0"
"201300009392";"1";"0";"1";"0"
"201300009393";"2";"0";"1";"0"
"201300009394";"1";"0";"1";"0"
"201300009395";"0";"0";"2";"0"
"201300009396";"1";"0";"1";"0"
"201300009397";"1";"0";"1";"0"
"201300009398";"2";"0";"1";"0"
"201300009399";"0";"0";"1";"0"
"201300009400";"1";"0";"1";"0"
"201300009401";"1";"0";"1";"0"
"201300009402";"0";"0";"1";"0"
"201300009403";"0";"0";"1";"0"
"201300009404";"1";"0";"1";"0"
"201300009405";"0";"0";"0";"1"
"201300009406";"0";"0";"1";"0"
"201300009407";"0";"0";"1";"0"
"201300009408";"0";"0";"1";"0"
"201300009409";"0";"0";"1";"0"
"201300009410";"0";"0";"0";"1"
"201300009411";"1";"1";"0";"1"
"201300009412";"1";"0";"1";"0"
"201300009413";"0";"0";"1";"0"
"201300009414";"1";"0";"1";"0"
