"Num_Acc";"an";"mois";"jour";"hrmn";"Jour_semaine";"lum";"agg";"atm";"adr";"long";"lat";"dep";"catu";"grav";"sexe";"trajet";"age";"gravit";"heure";"weekend";"grnds_vacs";"fev";"oct";"traj1";"traj2";"traj3";"traj4";"traj5";"catusag";"atmos";"lumi";"temper";"humid";"precipit";"h_neige"
200500007994;2005;2;8;1850;"Mardi";3;1;1;"01, SECRETAIN (AVENUE RO";"";NA;450;1;1;1;1;60;0;18;0;0;1;0;1;0;0;0;0;1;0;0;278,2875;76,875;0;0
200500007994;2005;2;8;1850;"Mardi";3;1;1;"01, SECRETAIN (AVENUE RO";"";NA;450;1;1;0;5;29;0;18;0;0;1;0;0;0;0;0;1;1;0;0;278,2875;76,875;0;0
200500007994;2005;2;8;1850;"Mardi";3;1;1;"01, SECRETAIN (AVENUE RO";"";NA;450;2;4;1;9;25;1;18;0;0;1;0;0;0;0;0;0;1;0;0;278,2875;76,875;0;0
200500007995;2005;2;9;1855;"Mercredi";5;1;1;"76, CHAFFAULTS (RUE DES";"";NA;450;1;1;1;5;27;0;18;0;0;1;0;0;0;0;0;1;1;0;1;278,6;80,625;0;0
200500007995;2005;2;9;1855;"Mercredi";5;1;1;"76, CHAFFAULTS (RUE DES";"";NA;450;1;4;0;5;20;1;18;0;0;1;0;0;0;0;0;1;1;0;1;278,6;80,625;0;0
200500007996;2005;2;9;210;"Mercredi";5;1;1;"SOLOGNE (AVENUE DE)";"";NA;450;1;4;0;9;22;1;2;0;0;1;0;0;0;0;0;0;1;0;1;278,6;80,625;0;0
200500007997;2005;2;11;55;"Vendredi";5;1;8;", SECRETAIN (AVENUE ROGE";"";NA;450;1;3;0;9;41;2;0;0;0;1;0;0;0;0;0;0;1;0;1;282,475;93,375;1,825;0
200500007998;2005;2;11;910;"Vendredi";1;1;2;"22, NATIONALE/R .";"";NA;450;1;1;0;4;22;0;9;0;0;1;0;0;0;0;1;0;1;1;3;282,475;93,375;1,825;0
200500007998;2005;2;11;910;"Vendredi";1;1;2;"22, NATIONALE/R .";"";NA;450;1;4;0;9;56;1;9;0;0;1;0;0;0;0;0;0;1;1;3;282,475;93,375;1,825;0
200500007998;2005;2;11;910;"Vendredi";1;1;2;"22, NATIONALE/R .";"";NA;450;1;1;1;9;90;0;9;0;0;1;0;0;0;0;0;0;1;1;3;282,475;93,375;1,825;0
200500007999;2005;2;12;1635;"Samedi";1;1;1;"SECRETAIN (AVENUE ROGER)";"";NA;450;1;4;0;9;28;1;16;1;0;1;0;0;0;0;0;0;1;0;3;283,9375;91;0,575;0
200500008000;2005;2;12;1000;"Samedi";1;1;2;"DE GAULLE (AVENUE CHARLE";"";NA;450;1;1;0;5;42;0;10;1;0;1;0;0;0;0;0;1;1;1;3;283,9375;91;0,575;0
200500008000;2005;2;12;1000;"Samedi";1;1;2;"DE GAULLE (AVENUE CHARLE";"";NA;450;1;1;0;5;42;0;10;1;0;1;0;0;0;0;0;1;1;1;3;283,9375;91;0,575;0
200500008000;2005;2;12;1000;"Samedi";1;1;2;"DE GAULLE (AVENUE CHARLE";"";NA;450;2;1;1;9;41;0;10;1;0;1;0;0;0;0;0;0;1;1;3;283,9375;91;0,575;0
200500008000;2005;2;12;1000;"Samedi";1;1;2;"DE GAULLE (AVENUE CHARLE";"";NA;450;2;4;1;9;24;1;10;1;0;1;0;0;0;0;0;0;1;1;3;283,9375;91;0,575;0
200500008001;2005;2;14;925;"Lundi";1;1;1;"2733, SANDILLON (ROUTE D";"";NA;450;1;3;0;5;20;2;9;0;0;1;0;0;0;0;0;1;1;0;3;275,825;81,75;0,075;0
200500008001;2005;2;14;925;"Lundi";1;1;1;"2733, SANDILLON (ROUTE D";"";NA;450;1;1;0;4;34;0;9;0;0;1;0;0;0;0;1;0;1;0;3;275,825;81,75;0,075;0
200500008002;2005;2;15;1045;"Mardi";1;1;2;"01, ROUTE NATIONALE 20";"";NA;450;1;1;0;4;27;0;10;0;0;1;0;0;0;0;1;0;1;1;3;274,625;80;0;0
200500008002;2005;2;15;1045;"Mardi";1;1;2;"01, ROUTE NATIONALE 20";"";NA;450;1;4;0;4;37;1;10;0;0;1;0;0;0;0;1;0;1;1;3;274,625;80;0;0
200500008002;2005;2;15;1045;"Mardi";1;1;2;"01, ROUTE NATIONALE 20";"";NA;450;1;3;0;5;35;2;10;0;0;1;0;0;0;0;0;1;1;1;3;274,625;80;0;0
200500008002;2005;2;15;1045;"Mardi";1;1;2;"01, ROUTE NATIONALE 20";"";NA;450;2;4;1;9;3;1;10;0;0;1;0;0;0;0;0;0;1;1;3;274,625;80;0;0
200500008002;2005;2;15;1045;"Mardi";1;1;2;"01, ROUTE NATIONALE 20";"";NA;450;1;1;0;4;23;0;10;0;0;1;0;0;0;0;1;0;1;1;3;274,625;80;0;0
200500008003;2005;2;15;1435;"Mardi";1;1;1;"26, ROCHEPLATTE (BOULEVA";"";NA;450;1;4;0;5;68;1;14;0;0;1;0;0;0;0;0;1;1;0;3;274,625;80;0;0
200500008004;2005;2;16;2005;"Mercredi";5;1;1;"10, CLOS DU RENARD (RUE";"";NA;450;1;1;1;5;33;0;20;0;0;1;0;0;0;0;0;1;1;0;1;273,2375;74,75;0,025;0
200500008004;2005;2;16;2005;"Mercredi";5;1;1;"10, CLOS DU RENARD (RUE";"";NA;450;2;4;0;9;14;1;20;0;0;1;0;0;0;0;0;0;1;0;1;273,2375;74,75;0,025;0
200500008005;2005;2;17;1415;"Jeudi";1;1;1;"124, FAUBOURG BANNIER (R";"";NA;450;1;1;0;4;30;0;14;0;0;1;0;0;0;0;1;0;1;0;3;272,725;67,125;0;0
200500008005;2005;2;17;1415;"Jeudi";1;1;1;"124, FAUBOURG BANNIER (R";"";NA;450;3;3;0;1;19;2;14;0;0;1;0;1;0;0;0;0;0;0;3;272,725;67,125;0;0
200500008006;2005;2;19;1640;"Samedi";1;1;1;"LOUP PENDU (RUE DU LOUP";"";NA;450;1;4;0;5;10;1;16;1;0;1;0;0;0;0;0;1;1;0;3;275,4125;88,875;0,375;0
200500008006;2005;2;19;1640;"Samedi";1;1;1;"LOUP PENDU (RUE DU LOUP";"";NA;450;1;1;0;5;34;0;16;1;0;1;0;0;0;0;0;1;1;0;3;275,4125;88,875;0,375;0
200500008007;2005;2;22;1240;"Mardi";1;1;4;"264, FAUBOURG BANNIER (R";"";NA;450;1;4;1;1;29;1;12;0;0;1;0;1;0;0;0;0;1;3;3;271,4625;93,75;0,025;0
200500008007;2005;2;22;1240;"Mardi";1;1;4;"264, FAUBOURG BANNIER (R";"";NA;450;1;4;1;5;34;1;12;0;0;1;0;0;0;0;0;1;1;3;3;271,4625;93,75;0,025;0
200500008007;2005;2;22;1240;"Mardi";1;1;4;"264, FAUBOURG BANNIER (R";"";NA;450;1;1;1;4;54;0;12;0;0;1;0;0;0;0;1;0;1;3;3;271,4625;93,75;0,025;0
200500008008;2005;2;23;835;"Mercredi";1;1;4;"26, MALHERBE  (RUE FRANC";"";NA;450;1;1;0;1;36;0;8;0;0;1;0;1;0;0;0;0;1;3;3;271,625;87,875;0,025;0,0133333333333333
200500008008;2005;2;23;835;"Mercredi";1;1;4;"26, MALHERBE  (RUE FRANC";"";NA;450;3;4;1;1;34;1;8;0;0;1;0;1;0;0;0;0;0;3;3;271,625;87,875;0,025;0,0133333333333333
200500008009;2005;2;23;1845;"Mercredi";5;1;1;"21, JAURES (BOULEVARD JE";"";NA;450;1;3;0;5;50;2;18;0;0;1;0;0;0;0;0;1;1;0;1;271,625;87,875;0,025;0,0133333333333333
200500008010;2005;2;24;1850;"Jeudi";5;1;1;"44, JAURES (RUE JEAN JAU";"";NA;450;1;1;0;9;21;0;18;0;0;1;0;0;0;0;0;0;1;0;1;271,15;88,875;0,025;0,02
200500008010;2005;2;24;1850;"Jeudi";5;1;1;"44, JAURES (RUE JEAN JAU";"";NA;450;3;1;1;9;32;0;18;0;0;1;0;0;0;0;0;0;0;0;1;271,15;88,875;0,025;0,02
200500008010;2005;2;24;1850;"Jeudi";5;1;1;"44, JAURES (RUE JEAN JAU";"";NA;450;3;4;0;5;7;1;18;0;0;1;0;0;0;0;0;1;0;0;1;271,15;88,875;0,025;0,02
200500008011;2005;2;25;945;"Vendredi";1;1;1;", BROSSOLETTE (RUE PIERR";"";NA;450;1;1;0;1;22;0;9;0;0;1;0;1;0;0;0;0;1;0;3;271,725;83,625;0;0
200500008011;2005;2;25;945;"Vendredi";1;1;1;", BROSSOLETTE (RUE PIERR";"";NA;450;1;4;1;9;50;1;9;0;0;1;0;0;0;0;0;0;1;0;3;271,725;83,625;0;0
200500008012;2005;2;26;2120;"Samedi";5;1;1;"OLIVET (ROUTE D'OLIVET)";"";NA;450;1;1;0;9;25;0;21;1;0;1;0;0;0;0;0;0;1;0;1;272,5375;71,625;0;0
200500008012;2005;2;26;2120;"Samedi";5;1;1;"OLIVET (ROUTE D'OLIVET)";"";NA;450;2;1;0;9;22;0;21;1;0;1;0;0;0;0;0;0;1;0;1;272,5375;71,625;0;0
200500008012;2005;2;26;2120;"Samedi";5;1;1;"OLIVET (ROUTE D'OLIVET)";"";NA;450;1;4;0;9;51;1;21;1;0;1;0;0;0;0;0;0;1;0;1;272,5375;71,625;0;0
200500008013;2005;2;26;2040;"Samedi";4;1;4;"628, FORT  (RUE DU)";"";NA;450;1;4;0;5;19;1;20;1;0;1;0;0;0;0;0;1;1;3;0;272,5375;71,625;0;0
200500008014;2005;2;26;635;"Samedi";5;1;1;"17, TREVISE (AVENUE DE)";"";NA;450;1;1;0;4;44;0;6;1;0;1;0;0;0;0;1;0;1;0;1;272,5375;71,625;0;0
200500008014;2005;2;26;635;"Samedi";5;1;1;"17, TREVISE (AVENUE DE)";"";NA;450;3;4;0;9;35;1;6;1;0;1;0;0;0;0;0;0;0;0;1;272,5375;71,625;0;0
200500008015;2005;2;25;2045;"Vendredi";5;1;1;"53, ROYALE (RUE)";"";NA;450;1;1;0;4;49;0;20;0;0;1;0;0;0;0;1;0;1;0;1;271,725;83,625;0;0
200500008015;2005;2;25;2045;"Vendredi";5;1;1;"53, ROYALE (RUE)";"";NA;450;3;3;0;9;49;2;20;0;0;1;0;0;0;0;0;0;0;0;1;271,725;83,625;0;0
200500008016;2005;2;25;2250;"Vendredi";5;1;1;"BANNIER (RUE DU FAUBOURG";"";NA;450;1;1;1;5;24;0;22;0;0;1;0;0;0;0;0;1;1;0;1;271,725;83,625;0;0
200500008016;2005;2;25;2250;"Vendredi";5;1;1;"BANNIER (RUE DU FAUBOURG";"";NA;450;1;3;0;5;19;2;22;0;0;1;0;0;0;0;0;1;1;0;1;271,725;83,625;0;0
200500008017;2005;2;28;1605;"Lundi";1;1;1;"57, CIGOGNE (RUE DE LA)";"";NA;450;1;4;1;9;53;1;16;0;0;1;0;0;0;0;0;0;1;0;3;268,65;52,625;0;0
200500008017;2005;2;28;1605;"Lundi";1;1;1;"57, CIGOGNE (RUE DE LA)";"";NA;450;1;1;0;4;36;0;16;0;0;1;0;0;0;0;1;0;1;0;3;268,65;52,625;0;0
200500011723;2005;2;9;1815;"Mercredi";2;1;1;"RN 157";"0";"0";450;1;1;1;9;56;0;18;0;0;1;0;0;0;0;0;0;1;0;2;278,6;80,625;0;0
200500011723;2005;2;9;1815;"Mercredi";2;1;1;"RN 157";"0";"0";450;2;1;1;9;60;0;18;0;0;1;0;0;0;0;0;0;1;0;2;278,6;80,625;0;0
200500011723;2005;2;9;1815;"Mercredi";2;1;1;"RN 157";"0";"0";450;1;2;0;9;19;3;18;0;0;1;0;0;0;0;0;0;1;0;2;278,6;80,625;0;0
200500011724;2005;2;12;1730;"Samedi";1;0;1;"";"2.127";"47.902";450;1;3;1;5;73;2;17;1;0;1;0;0;0;0;0;1;1;0;3;283,9375;91;0,575;0
200500011725;2005;2;4;1945;"Vendredi";5;1;1;"Boulevard Carnot";"2.123";"47.871";450;1;1;0;3;58;0;19;0;0;1;0;0;0;1;0;0;1;0;1;275,5625;89,5;0;0
200500011725;2005;2;4;1945;"Vendredi";5;1;1;"Boulevard Carnot";"2.123";"47.871";450;1;4;0;1;37;1;19;0;0;1;0;1;0;0;0;0;1;0;1;275,5625;89,5;0;0
200500011726;2005;2;10;1700;"Jeudi";1;0;1;"";"2.179";"47.852";450;1;1;0;5;18;0;17;0;0;1;0;0;0;0;0;1;1;0;3;279,575;88,25;0;0
200500011726;2005;2;10;1700;"Jeudi";1;0;1;"";"2.179";"47.852";450;2;3;1;9;20;2;17;0;0;1;0;0;0;0;0;0;1;0;3;279,575;88,25;0;0
200500011727;2005;2;17;2215;"Jeudi";5;0;1;"";"2.134";"47.874";450;1;4;0;5;17;1;22;0;0;1;0;0;0;0;0;1;1;0;1;272,725;67,125;0;0
200500011728;2005;2;19;1700;"Samedi";1;1;2;"PLACE DE L'EGLISE";"2.022";"47.769";450;1;4;0;5;17;1;17;1;0;1;0;0;0;0;0;1;1;1;3;275,4125;88,875;0,375;0
200500011728;2005;2;19;1700;"Samedi";1;1;2;"PLACE DE L'EGLISE";"2.022";"47.769";450;1;1;0;4;34;0;17;1;0;1;0;0;0;0;1;0;1;1;3;275,4125;88,875;0,375;0
200500011729;2005;2;24;1930;"Jeudi";5;1;1;"Rue de la Solaie";"0";"0";450;1;1;0;5;45;0;19;0;0;1;0;0;0;0;0;1;1;0;1;271,15;88,875;0,025;0,02
200500011729;2005;2;24;1930;"Jeudi";5;1;1;"Rue de la Solaie";"0";"0";450;3;4;1;1;18;1;19;0;0;1;0;1;0;0;0;0;0;0;1;271,15;88,875;0,025;0,02
200500011732;2005;2;2;915;"Mercredi";1;1;2;"32 rue de Bonnée";"0";"0";450;1;3;1;9;56;2;9;0;0;1;0;0;0;0;0;0;1;1;3;277,2375;91,25;0,025;0
200500011735;2005;2;18;2015;"Vendredi";3;0;1;"";"2.86";"48.02";450;1;4;0;5;22;1;20;0;0;1;0;0;0;0;0;1;1;0;0;273,1875;76,375;0;0
200500011735;2005;2;18;2015;"Vendredi";3;0;1;"";"2.86";"48.02";450;2;4;0;9;20;1;20;0;0;1;0;0;0;0;0;0;1;0;0;273,1875;76,375;0;0
200500011735;2005;2;18;2015;"Vendredi";3;0;1;"";"2.86";"48.02";450;2;4;0;9;23;1;20;0;0;1;0;0;0;0;0;0;1;0;0;273,1875;76,375;0;0
200500011735;2005;2;18;2015;"Vendredi";3;0;1;"";"2.86";"48.02";450;1;1;0;5;56;0;20;0;0;1;0;0;0;0;0;1;1;0;0;273,1875;76,375;0;0
200500011735;2005;2;18;2015;"Vendredi";3;0;1;"";"2.86";"48.02";450;2;1;0;9;4;0;20;0;0;1;0;0;0;0;0;0;1;0;0;273,1875;76,375;0;0
200500011735;2005;2;18;2015;"Vendredi";3;0;1;"";"2.86";"48.02";450;2;1;1;9;30;0;20;0;0;1;0;0;0;0;0;0;1;0;0;273,1875;76,375;0;0
200500011735;2005;2;18;2015;"Vendredi";3;0;1;"";"2.86";"48.02";450;2;4;1;9;52;1;20;0;0;1;0;0;0;0;0;0;1;0;0;273,1875;76,375;0;0
200500011735;2005;2;18;2015;"Vendredi";3;0;1;"";"2.86";"48.02";450;1;1;1;5;18;0;20;0;0;1;0;0;0;0;0;1;1;0;0;273,1875;76,375;0;0
200500011735;2005;2;18;2015;"Vendredi";3;0;1;"";"2.86";"48.02";450;2;4;0;9;19;1;20;0;0;1;0;0;0;0;0;0;1;0;0;273,1875;76,375;0;0
200500011735;2005;2;18;2015;"Vendredi";3;0;1;"";"2.86";"48.02";450;1;1;0;4;44;0;20;0;0;1;0;0;0;0;1;0;1;0;0;273,1875;76,375;0;0
200500011738;2005;2;13;2015;"Dimanche";3;0;4;"";"2.229";"48.167";450;2;1;0;9;32;0;20;1;0;1;0;0;0;0;0;0;1;3;0;277,4125;89,375;1;0
200500011738;2005;2;13;2015;"Dimanche";3;0;4;"";"2.229";"48.167";450;1;4;0;5;65;1;20;1;0;1;0;0;0;0;0;1;1;3;0;277,4125;89,375;1;0
200500011738;2005;2;13;2015;"Dimanche";3;0;4;"";"2.229";"48.167";450;2;3;1;9;58;2;20;1;0;1;0;0;0;0;0;0;1;3;0;277,4125;89,375;1;0
200500011739;2005;2;20;2130;"Dimanche";5;1;9;"Route de Jargeau";"2.252";"48.128";450;1;1;0;5;48;0;21;1;0;1;0;0;0;0;0;1;1;0;1;273,8375;89,875;0,375;0,02
200500011739;2005;2;20;2130;"Dimanche";5;1;9;"Route de Jargeau";"2.252";"48.128";450;1;2;1;5;50;3;21;1;0;1;0;0;0;0;0;1;1;0;1;273,8375;89,875;0,375;0,02
200500011739;2005;2;20;2130;"Dimanche";5;1;9;"Route de Jargeau";"2.252";"48.128";450;2;3;0;9;15;2;21;1;0;1;0;0;0;0;0;0;1;0;1;273,8375;89,875;0,375;0,02
200500011739;2005;2;20;2130;"Dimanche";5;1;9;"Route de Jargeau";"2.252";"48.128";450;2;3;1;9;19;2;21;1;0;1;0;0;0;0;0;0;1;0;1;273,8375;89,875;0,375;0,02
200500013620;2005;3;20;1500;"Dimanche";1;1;1;"boulevard Jean d'arc";"2.12";"47.87";450;1;1;1;5;44;0;15;1;0;0;0;0;0;0;0;1;1;0;3;287,825;68;0;0
200500013620;2005;3;20;1500;"Dimanche";1;1;1;"boulevard Jean d'arc";"2.12";"47.87";450;1;4;0;5;49;1;15;1;0;0;0;0;0;0;0;1;1;0;3;287,825;68;0;0
200500013621;2005;3;23;1430;"Mercredi";1;1;1;"Route d'Orléans";"0";"0";450;1;4;0;4;46;1;14;0;0;0;0;0;0;0;1;0;1;0;3;285,9;80,375;0,025;0
200500013621;2005;3;23;1430;"Mercredi";1;1;1;"Route d'Orléans";"0";"0";450;1;3;1;5;38;2;14;0;0;0;0;0;0;0;0;1;1;0;3;285,9;80,375;0,025;0
200500013621;2005;3;23;1430;"Mercredi";1;1;1;"Route d'Orléans";"0";"0";450;2;4;0;9;13;1;14;0;0;0;0;0;0;0;0;0;1;0;3;285,9;80,375;0,025;0
200500013621;2005;3;23;1430;"Mercredi";1;1;1;"Route d'Orléans";"0";"0";450;2;4;0;9;6;1;14;0;0;0;0;0;0;0;0;0;1;0;3;285,9;80,375;0,025;0
200500013622;2005;3;17;1630;"Jeudi";1;0;1;"";"1.68";"47.821";450;1;1;1;4;45;0;16;0;0;0;0;0;0;0;1;0;1;0;3;287,2;71;0;0
200500013622;2005;3;17;1630;"Jeudi";1;0;1;"";"1.68";"47.821";450;1;3;0;5;26;2;16;0;0;0;0;0;0;0;0;1;1;0;3;287,2;71;0;0
200500013623;2005;3;25;45;"Vendredi";3;1;5;"";"2.173";"48.112";450;1;2;0;5;23;3;0;0;0;0;0;0;0;0;0;1;1;0;0;284,55;80,875;0;0
200500013623;2005;3;25;45;"Vendredi";3;1;5;"";"2.173";"48.112";450;2;4;0;9;24;1;0;0;0;0;0;0;0;0;0;0;1;0;0;284,55;80,875;0;0
200500013623;2005;3;25;45;"Vendredi";3;1;5;"";"2.173";"48.112";450;2;4;0;9;24;1;0;0;0;0;0;0;0;0;0;0;1;0;0;284,55;80,875;0;0
200500013623;2005;3;25;45;"Vendredi";3;1;5;"";"2.173";"48.112";450;1;1;0;1;39;0;0;0;0;0;0;1;0;0;0;0;1;0;0;284,55;80,875;0;0
200500013625;2005;3;11;1700;"Vendredi";1;0;1;"";"2.74";"47.727";450;1;4;1;5;77;1;17;0;0;0;0;0;0;0;0;1;1;0;3;278,3375;72,875;0;0
200500013625;2005;3;11;1700;"Vendredi";1;0;1;"";"2.74";"47.727";450;1;1;0;4;57;0;17;0;0;0;0;0;0;0;1;0;1;0;3;278,3375;72,875;0;0
200500013626;2005;3;16;1130;"Mercredi";1;1;1;"RUE YVER BAPTEROSSE";"0";"0";450;1;1;0;5;80;0;11;0;0;0;0;0;0;0;0;1;1;0;3;286,2;63,625;0;0
200500013626;2005;3;16;1130;"Mercredi";1;1;1;"RUE YVER BAPTEROSSE";"0";"0";450;2;1;0;9;74;0;11;0;0;0;0;0;0;0;0;0;1;0;3;286,2;63,625;0;0
200500013626;2005;3;16;1130;"Mercredi";1;1;1;"RUE YVER BAPTEROSSE";"0";"0";450;2;1;1;9;76;0;11;0;0;0;0;0;0;0;0;0;1;0;3;286,2;63,625;0;0
200500013626;2005;3;16;1130;"Mercredi";1;1;1;"RUE YVER BAPTEROSSE";"0";"0";450;2;1;1;9;72;0;11;0;0;0;0;0;0;0;0;0;1;0;3;286,2;63,625;0;0
200500013626;2005;3;16;1130;"Mercredi";1;1;1;"RUE YVER BAPTEROSSE";"0";"0";450;1;4;1;1;50;1;11;0;0;0;0;1;0;0;0;0;1;0;3;286,2;63,625;0;0
200500013629;2005;3;24;1300;"Jeudi";1;1;2;"CD 952";"0";"0";450;1;3;0;3;67;2;13;0;0;0;0;0;0;1;0;0;1;1;3;284,125;90,875;1,375;0
200500013629;2005;3;24;1300;"Jeudi";1;1;2;"CD 952";"0";"0";450;2;3;1;9;73;2;13;0;0;0;0;0;0;0;0;0;1;1;3;284,125;90,875;1,375;0
200500013629;2005;3;24;1300;"Jeudi";1;1;2;"CD 952";"0";"0";450;1;1;0;4;60;0;13;0;0;0;0;0;0;0;1;0;1;1;3;284,125;90,875;1,375;0
200500013630;2005;3;25;1930;"Vendredi";3;0;1;"";"2.339";"47.709";450;1;4;1;5;41;1;19;0;0;0;0;0;0;0;0;1;1;0;0;284,55;80,875;0;0
200500013631;2005;3;28;1230;"Lundi";1;0;2;"";"2.555";"47.769";450;1;3;1;9;22;2;12;0;0;0;0;0;0;0;0;0;1;1;3;284,7;85,75;0,05;0
200500013632;2005;3;22;1000;"Mardi";1;0;2;"";"3.06";"47.957";450;1;3;1;1;29;2;10;0;0;0;0;1;0;0;0;0;1;1;3;285,975;86,125;0,3;0
200500013632;2005;3;22;1000;"Mardi";1;0;2;"";"3.06";"47.957";450;2;1;0;9;30;0;10;0;0;0;0;0;0;0;0;0;1;1;3;285,975;86,125;0,3;0
200500013632;2005;3;22;1000;"Mardi";1;0;2;"";"3.06";"47.957";450;1;1;0;4;52;0;10;0;0;0;0;0;0;0;1;0;1;1;3;285,975;86,125;0,3;0
200500013634;2005;3;27;15;"Dimanche";3;0;2;"";"2.63";"48.07";450;1;4;1;5;19;1;0;1;0;0;0;0;0;0;0;1;1;1;0;284,05;94,125;1,8;0
200500013634;2005;3;27;15;"Dimanche";3;0;2;"";"2.63";"48.07";450;2;4;1;9;18;1;0;1;0;0;0;0;0;0;0;0;1;1;0;284,05;94,125;1,8;0
200500013634;2005;3;27;15;"Dimanche";3;0;2;"";"2.63";"48.07";450;2;4;1;9;16;1;0;1;0;0;0;0;0;0;0;0;1;1;0;284,05;94,125;1,8;0
200500013634;2005;3;27;15;"Dimanche";3;0;2;"";"2.63";"48.07";450;2;4;1;9;15;1;0;1;0;0;0;0;0;0;0;0;1;1;0;284,05;94,125;1,8;0
200500013635;2005;3;1;1745;"Mardi";1;1;1;"rue du Général Crouzat";"0";"0";450;1;1;0;4;30;0;17;0;0;0;0;0;0;0;1;0;1;0;3;268,425;60,5;0;0
200500013635;2005;3;1;1745;"Mardi";1;1;1;"rue du Général Crouzat";"0";"0";450;1;4;0;2;50;1;17;0;0;0;0;0;1;0;0;0;1;0;3;268,425;60,5;0;0
200500015441;2005;3;18;1345;"Vendredi";1;1;1;"30, MANDELA(AVENUE NELSO";"";NA;450;1;3;0;5;51;2;13;0;0;0;0;0;0;0;0;1;1;0;3;286,2375;76,375;0;0
200500015441;2005;3;18;1345;"Vendredi";1;1;1;"30, MANDELA(AVENUE NELSO";"";NA;450;2;4;1;9;45;1;13;0;0;0;0;0;0;0;0;0;1;0;3;286,2375;76,375;0;0
200500015441;2005;3;18;1345;"Vendredi";1;1;1;"30, MANDELA(AVENUE NELSO";"";NA;450;1;1;0;4;51;0;13;0;0;0;0;0;0;0;1;0;1;0;3;286,2375;76,375;0;0
200500015442;2005;3;2;840;"Mercredi";1;1;1;"111, ZAY (RUE JEAN ZAY)";"";NA;450;1;1;0;4;58;0;8;0;0;0;0;0;0;0;1;0;1;0;3;271,725;57,75;0;0
200500015442;2005;3;2;840;"Mercredi";1;1;1;"111, ZAY (RUE JEAN ZAY)";"";NA;450;1;4;1;9;25;1;8;0;0;0;0;0;0;0;0;0;1;0;3;271,725;57,75;0;0
200500015443;2005;3;6;110;"Dimanche";5;1;1;"11 OCTOBRE (RUE DU 11 OC";"";NA;450;1;1;0;5;39;0;1;1;0;0;0;0;0;0;0;1;1;0;1;272,6875;79,75;0;0,025
200500015443;2005;3;6;110;"Dimanche";5;1;1;"11 OCTOBRE (RUE DU 11 OC";"";NA;450;1;4;0;5;25;1;1;1;0;0;0;0;0;0;0;1;1;0;1;272,6875;79,75;0;0,025
200500015443;2005;3;6;110;"Dimanche";5;1;1;"11 OCTOBRE (RUE DU 11 OC";"";NA;450;1;1;1;5;50;0;1;1;0;0;0;0;0;0;0;1;1;0;1;272,6875;79,75;0;0,025
200500015443;2005;3;6;110;"Dimanche";5;1;1;"11 OCTOBRE (RUE DU 11 OC";"";NA;450;2;4;0;9;37;1;1;1;0;0;0;0;0;0;0;0;1;0;1;272,6875;79,75;0;0,025
200500015444;2005;3;10;1815;"Jeudi";2;1;1;"25, BALZAC (RUE HONORE D";"";NA;450;1;3;1;1;25;2;18;0;0;0;0;1;0;0;0;0;1;0;2;277,275;81,125;0;0
200500015445;2005;3;18;820;"Vendredi";1;1;5;"SANDILLON  (ROUTE DE)";"";NA;450;1;4;0;4;53;1;8;0;0;0;0;0;0;0;1;0;1;0;3;286,2375;76,375;0;0
200500015445;2005;3;18;820;"Vendredi";1;1;5;"SANDILLON  (ROUTE DE)";"";NA;450;1;4;1;1;38;1;8;0;0;0;0;1;0;0;0;0;1;0;3;286,2375;76,375;0;0
200500015446;2005;3;18;1735;"Vendredi";1;1;1;"SECRETAIN (AVENUE ROGER)";"";NA;450;1;4;1;9;84;1;17;0;0;0;0;0;0;0;0;0;1;0;3;286,2375;76,375;0;0
200500015447;2005;3;20;540;"Dimanche";5;1;1;"521, BANNIER (FAUBOURG)";"";NA;450;1;3;0;9;25;2;5;1;0;0;0;0;0;0;0;0;1;0;1;287,825;68;0;0
200500015447;2005;3;20;540;"Dimanche";5;1;1;"521, BANNIER (FAUBOURG)";"";NA;450;2;3;0;9;34;2;5;1;0;0;0;0;0;0;0;0;1;0;1;287,825;68;0;0
200500015447;2005;3;20;540;"Dimanche";5;1;1;"521, BANNIER (FAUBOURG)";"";NA;450;2;4;0;9;22;1;5;1;0;0;0;0;0;0;0;0;1;0;1;287,825;68;0;0
200500015448;2005;3;24;1655;"Jeudi";1;1;2;"41, REIMS (RUE DE)";"";NA;450;3;4;1;9;87;1;16;0;0;0;0;0;0;0;0;0;0;1;3;284,125;90,875;1,375;0
200500015449;2005;3;25;1050;"Vendredi";1;1;1;"STUART (BOULEVARD MARIE)";"";NA;450;1;1;1;9;23;0;10;0;0;0;0;0;0;0;0;0;1;0;3;284,55;80,875;0;0
200500015449;2005;3;25;1050;"Vendredi";1;1;1;"STUART (BOULEVARD MARIE)";"";NA;450;2;4;1;9;24;1;10;0;0;0;0;0;0;0;0;0;1;0;3;284,55;80,875;0;0
200500015449;2005;3;25;1050;"Vendredi";1;1;1;"STUART (BOULEVARD MARIE)";"";NA;450;1;1;0;4;21;0;10;0;0;0;0;0;0;0;1;0;1;0;3;284,55;80,875;0;0
200500015450;2005;3;25;1205;"Vendredi";1;1;1;"BARENTIN (QUAI)";"";NA;450;1;4;0;9;16;1;12;0;0;0;0;0;0;0;0;0;1;0;3;284,55;80,875;0;0
